*************************Generated by extractMotion.sh**********************
*      Thu May  8 17:05:42 MDT 2025 - Case: heave/mesh_3x
* Note: Data was extracted from log.overInterDyMFoam using extractMotion.sh
*       Can be visualized with plotMotion.py                            
8.03 17.0729 0 -0.294636 1 0 0 0 1 0 0 0 1  0 0 -0.00956532 0 0 0
8.04 17.0729 0 -0.294731 1 0 0 0 1 0 0 0 1  0 0 -0.00945473 0 0 0
8.05 17.0729 0 -0.294825 1 0 0 0 1 0 0 0 1  0 0 -0.00929888 0 0 0
8.06 17.0729 0 -0.294917 1 0 0 0 1 0 0 0 1  0 0 -0.00919229 0 0 0
8.07 17.0729 0 -0.295008 1 0 0 0 1 0 0 0 1  0 0 -0.00903462 0 0 0
8.08 17.0729 0 -0.295098 1 0 0 0 1 0 0 0 1  0 0 -0.00893024 0 0 0
8.09 17.0729 0 -0.295187 1 0 0 0 1 0 0 0 1  0 0 -0.00878695 0 0 0
8.1 17.0729 0 -0.295274 1 0 0 0 1 0 0 0 1  0 0 -0.00863012 0 0 0
8.11 17.0729 0 -0.29536 1 0 0 0 1 0 0 0 1  0 0 -0.00852915 0 0 0
8.12 17.0729 0 -0.295444 1 0 0 0 1 0 0 0 1  0 0 -0.00834657 0 0 0
8.13 17.0729 0 -0.295527 1 0 0 0 1 0 0 0 1  0 0 -0.00824787 0 0 0
8.14 17.0729 0 -0.295609 1 0 0 0 1 0 0 0 1  0 0 -0.00806705 0 0 0
8.15 17.0729 0 -0.295689 1 0 0 0 1 0 0 0 1  0 0 -0.00797089 0 0 0
8.16 17.0729 0 -0.295768 1 0 0 0 1 0 0 0 1  0 0 -0.00775546 0 0 0
8.17 17.0729 0 -0.295846 1 0 0 0 1 0 0 0 1  0 0 -0.00781713 0 0 0
8.18 17.0729 0 -0.295922 1 0 0 0 1 0 0 0 1  0 0 -0.00752344 0 0 0
8.19 17.0729 0 -0.295998 1 0 0 0 1 0 0 0 1  0 0 -0.00744185 0 0 0
8.2 17.0729 0 -0.296078 1 0 0 0 1 0 0 0 1  0 0 -0.00814046 0 0 0
8.21 17.0729 0 -0.29615 1 0 0 0 1 0 0 0 1  0 0 -0.00710694 0 0 0
8.22 17.0729 0 -0.29623 1 0 0 0 1 0 0 0 1  0 0 -0.00792054 0 0 0
8.23 17.0729 0 -0.296304 1 0 0 0 1 0 0 0 1  0 0 -0.00732613 0 0 0
8.24 17.0729 0 -0.296379 1 0 0 0 1 0 0 0 1  0 0 -0.00738641 0 0 0
8.25 17.0729 0 -0.296454 1 0 0 0 1 0 0 0 1  0 0 -0.00759437 0 0 0
8.26 17.0729 0 -0.296525 1 0 0 0 1 0 0 0 1  0 0 -0.00700273 0 0 0
8.27 17.0729 0 -0.296599 1 0 0 0 1 0 0 0 1  0 0 -0.00737603 0 0 0
8.28 17.0729 0 -0.29667 1 0 0 0 1 0 0 0 1  0 0 -0.00701858 0 0 0
8.29 17.0729 0 -0.296742 1 0 0 0 1 0 0 0 1  0 0 -0.00706768 0 0 0
8.3 17.0729 0 -0.296812 1 0 0 0 1 0 0 0 1  0 0 -0.00697375 0 0 0
8.31 17.0729 0 -0.296882 1 0 0 0 1 0 0 0 1  0 0 -0.00688321 0 0 0
8.32 17.0729 0 -0.296952 1 0 0 0 1 0 0 0 1  0 0 -0.00687873 0 0 0
8.33 17.0729 0 -0.29702 1 0 0 0 1 0 0 0 1  0 0 -0.00672934 0 0 0
8.34 17.0729 0 -0.297087 1 0 0 0 1 0 0 0 1  0 0 -0.00669618 0 0 0
8.35 17.0729 0 -0.297153 1 0 0 0 1 0 0 0 1  0 0 -0.00654756 0 0 0
8.36 17.0729 0 -0.297219 1 0 0 0 1 0 0 0 1  0 0 -0.00644132 0 0 0
8.37 17.0729 0 -0.297284 1 0 0 0 1 0 0 0 1  0 0 -0.00643924 0 0 0
8.38 17.0729 0 -0.297349 1 0 0 0 1 0 0 0 1  0 0 -0.00632065 0 0 0
8.39 17.0729 0 -0.297413 1 0 0 0 1 0 0 0 1  0 0 -0.00623502 0 0 0
8.4 17.0729 0 -0.297475 1 0 0 0 1 0 0 0 1  0 0 -0.00613762 0 0 0
8.41 17.0729 0 -0.297535 1 0 0 0 1 0 0 0 1  0 0 -0.00597076 0 0 0
8.42 17.0729 0 -0.297593 1 0 0 0 1 0 0 0 1  0 0 -0.00559769 0 0 0
8.43 17.0729 0 -0.297651 1 0 0 0 1 0 0 0 1  0 0 -0.00573636 0 0 0
8.44 17.0729 0 -0.297705 1 0 0 0 1 0 0 0 1  0 0 -0.00535419 0 0 0
8.45 17.0729 0 -0.297759 1 0 0 0 1 0 0 0 1  0 0 -0.00530934 0 0 0
8.46 17.0729 0 -0.297811 1 0 0 0 1 0 0 0 1  0 0 -0.00515946 0 0 0
8.47 17.0729 0 -0.297862 1 0 0 0 1 0 0 0 1  0 0 -0.00492015 0 0 0
8.48 17.0729 0 -0.297911 1 0 0 0 1 0 0 0 1  0 0 -0.00489312 0 0 0
8.49 17.0729 0 -0.297959 1 0 0 0 1 0 0 0 1  0 0 -0.00465409 0 0 0
8.5 17.0729 0 -0.298005 1 0 0 0 1 0 0 0 1  0 0 -0.00457253 0 0 0
8.51 17.0729 0 -0.29805 1 0 0 0 1 0 0 0 1  0 0 -0.00441102 0 0 0
8.52 17.0729 0 -0.298094 1 0 0 0 1 0 0 0 1  0 0 -0.0042502 0 0 0
8.53 17.0729 0 -0.298136 1 0 0 0 1 0 0 0 1  0 0 -0.0041455 0 0 0
8.54 17.0729 0 -0.298176 1 0 0 0 1 0 0 0 1  0 0 -0.00394674 0 0 0
8.55 17.0729 0 -0.298215 1 0 0 0 1 0 0 0 1  0 0 -0.00384666 0 0 0
8.56 17.0729 0 -0.298253 1 0 0 0 1 0 0 0 1  0 0 -0.00366139 0 0 0
8.57 17.0729 0 -0.298289 1 0 0 0 1 0 0 0 1  0 0 -0.00352124 0 0 0
8.58 17.0729 0 -0.298323 1 0 0 0 1 0 0 0 1  0 0 -0.00337458 0 0 0
8.59 17.0729 0 -0.298356 1 0 0 0 1 0 0 0 1  0 0 -0.00321367 0 0 0
8.6 17.0729 0 -0.298388 1 0 0 0 1 0 0 0 1  0 0 -0.00304911 0 0 0
8.61 17.0729 0 -0.298418 1 0 0 0 1 0 0 0 1  0 0 -0.00290158 0 0 0
8.62 17.0729 0 -0.298446 1 0 0 0 1 0 0 0 1  0 0 -0.00272123 0 0 0
8.63 17.0729 0 -0.298473 1 0 0 0 1 0 0 0 1  0 0 -0.00256855 0 0 0
8.64 17.0729 0 -0.298498 1 0 0 0 1 0 0 0 1  0 0 -0.00239784 0 0 0
8.65 17.0729 0 -0.298521 1 0 0 0 1 0 0 0 1  0 0 -0.00221871 0 0 0
8.66 17.0729 0 -0.298542 1 0 0 0 1 0 0 0 1  0 0 -0.00206012 0 0 0
8.67 17.0729 0 -0.298562 1 0 0 0 1 0 0 0 1  0 0 -0.00186007 0 0 0
8.68 17.0729 0 -0.29858 1 0 0 0 1 0 0 0 1  0 0 -0.00172278 0 0 0
8.69 17.0729 0 -0.298596 1 0 0 0 1 0 0 0 1  0 0 -0.00149556 0 0 0
8.7 17.0729 0 -0.298611 1 0 0 0 1 0 0 0 1  -0 -0 -0.00136316 0 0 0
8.71 17.0729 0 -0.298624 1 0 0 0 1 0 0 0 1  -0 -0 -0.00113057 0 0 0
8.72 17.0729 0 -0.298635 1 0 0 0 1 0 0 0 1  -0 -0 -0.000990886 0 0 0
8.73 17.0729 0 -0.298644 1 0 0 0 1 0 0 0 1  -0 -0 -0.000751997 0 0 0
8.74 17.0729 0 -0.298651 1 0 0 0 1 0 0 0 1  -0 -0 -0.000599977 0 0 0
8.75 17.0729 0 -0.298656 1 0 0 0 1 0 0 0 1  -0 -0 -0.000377942 0 0 0
8.76 17.0729 0 -0.298659 1 0 0 0 1 0 0 0 1  -0 -0 -0.000176793 0 0 0
8.77 17.0729 0 -0.298661 1 0 0 0 1 0 0 0 1  0 0 1.43857e-06 0 0 0
8.78 17.0729 0 -0.298659 1 0 0 0 1 0 0 0 1  0 0 0.000270108 0 0 0
8.79 17.0729 0 -0.298657 1 0 0 0 1 0 0 0 1  0 0 0.000392141 0 0 0
8.8 17.0729 0 -0.298651 1 0 0 0 1 0 0 0 1  0 0 0.000714919 0 0 0
8.81 17.0729 0 -0.298644 1 0 0 0 1 0 0 0 1  0 0 0.000848764 0 0 0
8.82 17.0729 0 -0.298634 1 0 0 0 1 0 0 0 1  0 0 0.00114368 0 0 0
8.83 17.0729 0 -0.298623 1 0 0 0 1 0 0 0 1  0 0 0.00131989 0 0 0
8.84 17.0729 0 -0.298609 1 0 0 0 1 0 0 0 1  0 0 0.00155707 0 0 0
8.85 17.0729 0 -0.298592 1 0 0 0 1 0 0 0 1  0 0 0.00184091 0 0 0
8.86 17.0729 0 -0.298573 1 0 0 0 1 0 0 0 1  0 0 0.0019976 0 0 0
8.87 17.0729 0 -0.298552 1 0 0 0 1 0 0 0 1  0 0 0.00231789 0 0 0
8.88 17.0729 0 -0.298527 1 0 0 0 1 0 0 0 1  0 0 0.00259655 0 0 0
8.89 17.0729 0 -0.298501 1 0 0 0 1 0 0 0 1  0 0 0.0028174 0 0 0
8.9 17.0729 0 -0.298471 1 0 0 0 1 0 0 0 1  0 0 0.00313714 0 0 0
8.91 17.0729 0 -0.298438 1 0 0 0 1 0 0 0 1  0 0 0.00339129 0 0 0
8.92 17.0729 0 -0.298403 1 0 0 0 1 0 0 0 1  0 0 0.00368083 0 0 0
8.93 17.0729 0 -0.298365 1 0 0 0 1 0 0 0 1  0 0 0.00395595 0 0 0
8.94 17.0729 0 -0.298324 1 0 0 0 1 0 0 0 1  0 0 0.0042229 0 0 0
8.95 17.0729 0 -0.29828 1 0 0 0 1 0 0 0 1  0 0 0.00452286 0 0 0
8.96 17.0729 0 -0.298234 1 0 0 0 1 0 0 0 1  0 0 0.00479615 0 0 0
8.97 17.0729 0 -0.298184 1 0 0 0 1 0 0 0 1  0 0 0.00510222 0 0 0
8.98 17.0729 0 -0.298132 1 0 0 0 1 0 0 0 1  0 0 0.00541104 0 0 0
8.99 17.0729 0 -0.298076 1 0 0 0 1 0 0 0 1  0 0 0.00572728 0 0 0
9 17.0729 0 -0.298017 1 0 0 0 1 0 0 0 1  0 0 0.00600695 0 0 0
9.01 17.0729 0 -0.297955 1 0 0 0 1 0 0 0 1  0 0 0.00640007 0 0 0
9.02 17.0729 0 -0.29789 1 0 0 0 1 0 0 0 1  0 0 0.00666297 0 0 0
9.03 17.0729 0 -0.297822 1 0 0 0 1 0 0 0 1  0 0 0.00705633 0 0 0
9.04 17.0729 0 -0.297749 1 0 0 0 1 0 0 0 1  0 0 0.00739259 0 0 0
9.05 17.0729 0 -0.297674 1 0 0 0 1 0 0 0 1  0 0 0.00776861 0 0 0
9.06 17.0729 0 -0.297594 1 0 0 0 1 0 0 0 1  0 0 0.00813105 0 0 0
9.07 17.0729 0 -0.297511 1 0 0 0 1 0 0 0 1  0 0 0.00850353 0 0 0
9.08 17.0729 0 -0.297424 1 0 0 0 1 0 0 0 1  0 0 0.00887443 0 0 0
9.09 17.0729 0 -0.297334 1 0 0 0 1 0 0 0 1  0 0 0.00920443 0 0 0
9.1 17.0729 0 -0.29724 1 0 0 0 1 0 0 0 1  0 0 0.00960341 0 0 0
9.11 17.0729 0 -0.297143 1 0 0 0 1 0 0 0 1  0 0 0.00995443 0 0 0
9.12 17.0729 0 -0.297041 1 0 0 0 1 0 0 0 1  0 0 0.0104364 0 0 0
9.13 17.0729 0 -0.296936 1 0 0 0 1 0 0 0 1  0 0 0.010771 0 0 0
9.14 17.0729 0 -0.296826 1 0 0 0 1 0 0 0 1  0 0 0.0111454 0 0 0
9.15 17.0729 0 -0.296712 1 0 0 0 1 0 0 0 1  0 0 0.0116244 0 0 0
9.16 17.0729 0 -0.296595 1 0 0 0 1 0 0 0 1  0 0 0.0120004 0 0 0
9.17 17.0729 0 -0.296473 1 0 0 0 1 0 0 0 1  0 0 0.0124761 0 0 0
9.18 17.0729 0 -0.296346 1 0 0 0 1 0 0 0 1  0 0 0.0128935 0 0 0
9.19 17.0729 0 -0.296216 1 0 0 0 1 0 0 0 1  0 0 0.0132511 0 0 0
9.2 17.0729 0 -0.29608 1 0 0 0 1 0 0 0 1  0 0 0.0137745 0 0 0
9.21 17.0729 0 -0.295941 1 0 0 0 1 0 0 0 1  0 0 0.0142245 0 0 0
9.22 17.0729 0 -0.295796 1 0 0 0 1 0 0 0 1  0 0 0.0147391 0 0 0
9.23 17.0729 0 -0.295647 1 0 0 0 1 0 0 0 1  0 0 0.0152294 0 0 0
9.24 17.0729 0 -0.295494 1 0 0 0 1 0 0 0 1  0 0 0.0155429 0 0 0
9.25 17.0729 0 -0.295335 1 0 0 0 1 0 0 0 1  0 0 0.0161023 0 0 0
9.26 17.0729 0 -0.295172 1 0 0 0 1 0 0 0 1  0 0 0.016585 0 0 0
9.27 17.0729 0 -0.295005 1 0 0 0 1 0 0 0 1  0 0 0.0169762 0 0 0
9.28 17.0729 0 -0.294833 1 0 0 0 1 0 0 0 1  0 0 0.0175017 0 0 0
9.29 17.0729 0 -0.294656 1 0 0 0 1 0 0 0 1  0 0 0.0179471 0 0 0
9.3 17.0729 0 -0.294474 1 0 0 0 1 0 0 0 1  0 0 0.0184639 0 0 0
9.31 17.0729 0 -0.294287 1 0 0 0 1 0 0 0 1  0 0 0.0188962 0 0 0
9.32 17.0729 0 -0.294102 1 0 0 0 1 0 0 0 1  0 0 0.0185973 0 0 0
9.33 17.0729 0 -0.293906 1 0 0 0 1 0 0 0 1  0 0 0.019782 0 0 0
9.34 17.0729 0 -0.293715 1 0 0 0 1 0 0 0 1  0 0 0.0193954 0 0 0
9.35 17.0729 0 -0.29351 1 0 0 0 1 0 0 0 1  0 0 0.0206601 0 0 0
9.36 17.0729 0 -0.293311 1 0 0 0 1 0 0 0 1  0 0 0.0200833 0 0 0
9.37 17.0729 0 -0.293099 1 0 0 0 1 0 0 0 1  0 0 0.021416 0 0 0
9.38 17.0729 0 -0.292885 1 0 0 0 1 0 0 0 1  0 0 0.0217406 0 0 0
9.39 17.0729 0 -0.29267 1 0 0 0 1 0 0 0 1  0 0 0.0215637 0 0 0
9.4 17.0729 0 -0.292444 1 0 0 0 1 0 0 0 1  0 0 0.0229021 0 0 0
9.41 17.0729 0 -0.292221 1 0 0 0 1 0 0 0 1  0 0 0.0224962 0 0 0
9.42 17.0729 0 -0.291989 1 0 0 0 1 0 0 0 1  0 0 0.0234124 0 0 0
9.43 17.0729 0 -0.291754 1 0 0 0 1 0 0 0 1  0 0 0.0237237 0 0 0
9.44 17.0729 0 -0.291523 1 0 0 0 1 0 0 0 1  0 0 0.0231504 0 0 0
9.45 17.0729 0 -0.291275 1 0 0 0 1 0 0 0 1  0 0 0.0251421 0 0 0
9.46 17.0729 0 -0.291037 1 0 0 0 1 0 0 0 1  0 0 0.0239276 0 0 0
9.47 17.0729 0 -0.290785 1 0 0 0 1 0 0 0 1  0 0 0.0253955 0 0 0
9.48 17.0729 0 -0.290534 1 0 0 0 1 0 0 0 1  0 0 0.0253272 0 0 0
9.49 17.0729 0 -0.290286 1 0 0 0 1 0 0 0 1  0 0 0.0247831 0 0 0
9.5 17.0729 0 -0.290019 1 0 0 0 1 0 0 0 1  0 0 0.0270196 0 0 0
9.51 17.0729 0 -0.289767 1 0 0 0 1 0 0 0 1  0 0 0.0254292 0 0 0
9.52 17.0729 0 -0.289494 1 0 0 0 1 0 0 0 1  0 0 0.0273433 0 0 0
9.53 17.0729 0 -0.289228 1 0 0 0 1 0 0 0 1  0 0 0.0269583 0 0 0
9.54 17.0729 0 -0.288955 1 0 0 0 1 0 0 0 1  0 0 0.0273578 0 0 0
9.55 17.0729 0 -0.288675 1 0 0 0 1 0 0 0 1  0 0 0.028274 0 0 0
9.56 17.0729 0 -0.288397 1 0 0 0 1 0 0 0 1  0 0 0.027939 0 0 0
9.57 17.0729 0 -0.288109 1 0 0 0 1 0 0 0 1  0 0 0.0289738 0 0 0
9.58 17.0729 0 -0.287822 1 0 0 0 1 0 0 0 1  0 0 0.029007 0 0 0
9.59 17.0729 0 -0.287532 1 0 0 0 1 0 0 0 1  0 0 0.029025 0 0 0
9.6 17.0729 0 -0.287232 1 0 0 0 1 0 0 0 1  0 0 0.0302918 0 0 0
9.61 17.0729 0 -0.286937 1 0 0 0 1 0 0 0 1  0 0 0.0297271 0 0 0
9.62 17.0729 0 -0.28663 1 0 0 0 1 0 0 0 1  0 0 0.0308181 0 0 0
9.63 17.0729 0 -0.286323 1 0 0 0 1 0 0 0 1  0 0 0.0308999 0 0 0
9.64 17.0729 0 -0.286013 1 0 0 0 1 0 0 0 1  0 0 0.0311849 0 0 0
9.65 17.0729 0 -0.285697 1 0 0 0 1 0 0 0 1  0 0 0.0317886 0 0 0
9.66 17.0729 0 -0.28538 1 0 0 0 1 0 0 0 1  0 0 0.0319296 0 0 0
9.67 17.0729 0 -0.285056 1 0 0 0 1 0 0 0 1  0 0 0.032579 0 0 0
9.68 17.0729 0 -0.284731 1 0 0 0 1 0 0 0 1  0 0 0.032681 0 0 0
9.69 17.0729 0 -0.284401 1 0 0 0 1 0 0 0 1  0 0 0.033197 0 0 0
9.7 17.0729 0 -0.284067 1 0 0 0 1 0 0 0 1  0 0 0.0335364 0 0 0
9.71 17.0729 0 -0.283731 1 0 0 0 1 0 0 0 1  0 0 0.0337881 0 0 0
9.72 17.0729 0 -0.283392 1 0 0 0 1 0 0 0 1  0 0 0.034036 0 0 0
9.73 17.0729 0 -0.283047 1 0 0 0 1 0 0 0 1  0 0 0.0346339 0 0 0
9.74 17.0729 0 -0.282702 1 0 0 0 1 0 0 0 1  0 0 0.0347084 0 0 0
9.75 17.0729 0 -0.282351 1 0 0 0 1 0 0 0 1  0 0 0.0352517 0 0 0
9.76 17.0729 0 -0.281998 1 0 0 0 1 0 0 0 1  0 0 0.035483 0 0 0
9.77 17.0729 0 -0.281641 1 0 0 0 1 0 0 0 1  0 0 0.0359022 0 0 0
9.78 17.0729 0 -0.281281 1 0 0 0 1 0 0 0 1  0 0 0.0361651 0 0 0
9.79 17.0729 0 -0.280917 1 0 0 0 1 0 0 0 1  0 0 0.0365426 0 0 0
9.8 17.0729 0 -0.28055 1 0 0 0 1 0 0 0 1  0 0 0.0369004 0 0 0
9.81 17.0729 0 -0.28018 1 0 0 0 1 0 0 0 1  0 0 0.0371788 0 0 0
9.82 17.0729 0 -0.279805 1 0 0 0 1 0 0 0 1  0 0 0.0376004 0 0 0
9.83 17.0729 0 -0.279428 1 0 0 0 1 0 0 0 1  0 0 0.0378987 0 0 0
9.84 17.0729 0 -0.279047 1 0 0 0 1 0 0 0 1  0 0 0.0382602 0 0 0
9.85 17.0729 0 -0.278663 1 0 0 0 1 0 0 0 1  0 0 0.0385653 0 0 0
9.86 17.0729 0 -0.278276 1 0 0 0 1 0 0 0 1  0 0 0.0388387 0 0 0
9.87 17.0729 0 -0.277887 1 0 0 0 1 0 0 0 1  0 0 0.039147 0 0 0
9.88 17.0729 0 -0.277494 1 0 0 0 1 0 0 0 1  0 0 0.03939 0 0 0
9.89 17.0729 0 -0.277099 1 0 0 0 1 0 0 0 1  0 0 0.0396624 0 0 0
9.9 17.0729 0 -0.276701 1 0 0 0 1 0 0 0 1  0 0 0.0398887 0 0 0
9.91 17.0729 0 -0.276301 1 0 0 0 1 0 0 0 1  0 0 0.0401532 0 0 0
9.92 17.0729 0 -0.275898 1 0 0 0 1 0 0 0 1  0 0 0.0404169 0 0 0
9.93 17.0729 0 -0.275493 1 0 0 0 1 0 0 0 1  0 0 0.0406626 0 0 0
9.94 17.0729 0 -0.275084 1 0 0 0 1 0 0 0 1  0 0 0.0409681 0 0 0
9.95 17.0729 0 -0.274673 1 0 0 0 1 0 0 0 1  0 0 0.0412603 0 0 0
9.96 17.0729 0 -0.274259 1 0 0 0 1 0 0 0 1  0 0 0.0415832 0 0 0
9.97 17.0729 0 -0.27384 1 0 0 0 1 0 0 0 1  0 0 0.0420477 0 0 0
9.98 17.0729 0 -0.273419 1 0 0 0 1 0 0 0 1  0 0 0.0423063 0 0 0
9.99 17.0729 0 -0.272993 1 0 0 0 1 0 0 0 1  0 0 0.0428303 0 0 0
10 17.0729 0 -0.272564 1 0 0 0 1 0 0 0 1  0 0 0.0431669 0 0 0
10.01 17.0729 0 -0.27213 1 0 0 0 1 0 0 0 1  0 0 0.0435177 0 0 0
10.02 17.0729 0 -0.271693 1 0 0 0 1 0 0 0 1  0 0 0.0439699 0 0 0
10.03 17.0729 0 -0.271253 1 0 0 0 1 0 0 0 1  0 0 0.0441325 0 0 0
10.04 17.0729 0 -0.27081 1 0 0 0 1 0 0 0 1  0 0 0.0445241 0 0 0
10.05 17.0729 0 -0.270364 1 0 0 0 1 0 0 0 1  0 0 0.0447237 0 0 0
10.06 17.0729 0 -0.269915 1 0 0 0 1 0 0 0 1  0 0 0.0450573 0 0 0
10.07 17.0729 0 -0.269463 1 0 0 0 1 0 0 0 1  0 0 0.0452962 0 0 0
10.08 17.0729 0 -0.269009 1 0 0 0 1 0 0 0 1  0 0 0.0455471 0 0 0
10.09 17.0729 0 -0.268554 1 0 0 0 1 0 0 0 1  0 0 0.0455827 0 0 0
10.1 17.0729 0 -0.268096 1 0 0 0 1 0 0 0 1  0 0 0.0459607 0 0 0
10.11 17.0729 0 -0.267636 1 0 0 0 1 0 0 0 1  0 0 0.0460547 0 0 0
10.12 17.0729 0 -0.267163 1 0 0 0 1 0 0 0 1  0 0 0.0476694 0 0 0
10.13 17.0729 0 -0.266703 1 0 0 0 1 0 0 0 1  0 0 0.0461779 0 0 0
10.14 17.0729 0 -0.26623 1 0 0 0 1 0 0 0 1  0 0 0.0472157 0 0 0
10.15 17.0729 0 -0.265764 1 0 0 0 1 0 0 0 1  0 0 0.0467434 0 0 0
10.16 17.0729 0 -0.265299 1 0 0 0 1 0 0 0 1  0 0 0.0463204 0 0 0
10.17 17.0729 0 -0.264833 1 0 0 0 1 0 0 0 1  0 0 0.0465264 0 0 0
10.18 17.0729 0 -0.264363 1 0 0 0 1 0 0 0 1  0 0 0.0470845 0 0 0
10.19 17.0729 0 -0.263893 1 0 0 0 1 0 0 0 1  0 0 0.0471418 0 0 0
10.2 17.0729 0 -0.263422 1 0 0 0 1 0 0 0 1  0 0 0.0473021 0 0 0
10.21 17.0729 0 -0.262948 1 0 0 0 1 0 0 0 1  0 0 0.0474208 0 0 0
10.22 17.0729 0 -0.262475 1 0 0 0 1 0 0 0 1  0 0 0.047399 0 0 0
10.23 17.0729 0 -0.262004 1 0 0 0 1 0 0 0 1  0 0 0.0471215 0 0 0
10.24 17.0729 0 -0.261525 1 0 0 0 1 0 0 0 1  0 0 0.0479223 0 0 0
10.25 17.0729 0 -0.261054 1 0 0 0 1 0 0 0 1  0 0 0.0471745 0 0 0
10.26 17.0729 0 -0.26058 1 0 0 0 1 0 0 0 1  0 0 0.0473031 0 0 0
10.27 17.0729 0 -0.260103 1 0 0 0 1 0 0 0 1  0 0 0.0477528 0 0 0
10.28 17.0729 0 -0.259633 1 0 0 0 1 0 0 0 1  0 0 0.0470108 0 0 0
10.29 17.0729 0 -0.259156 1 0 0 0 1 0 0 0 1  0 0 0.0476272 0 0 0
10.3 17.0729 0 -0.258685 1 0 0 0 1 0 0 0 1  0 0 0.0471941 0 0 0
10.31 17.0729 0 -0.258214 1 0 0 0 1 0 0 0 1  0 0 0.0469697 0 0 0
10.32 17.0729 0 -0.257741 1 0 0 0 1 0 0 0 1  0 0 0.0472967 0 0 0
10.33 17.0729 0 -0.257272 1 0 0 0 1 0 0 0 1  0 0 0.0468016 0 0 0
10.34 17.0729 0 -0.256802 1 0 0 0 1 0 0 0 1  0 0 0.0469439 0 0 0
10.35 17.0729 0 -0.256334 1 0 0 0 1 0 0 0 1  0 0 0.0468235 0 0 0
10.36 17.0729 0 -0.255868 1 0 0 0 1 0 0 0 1  0 0 0.046486 0 0 0
10.37 17.0729 0 -0.255401 1 0 0 0 1 0 0 0 1  0 0 0.0466927 0 0 0
10.38 17.0729 0 -0.254938 1 0 0 0 1 0 0 0 1  0 0 0.0461908 0 0 0
10.39 17.0729 0 -0.254474 1 0 0 0 1 0 0 0 1  0 0 0.0462727 0 0 0
10.4 17.0729 0 -0.254013 1 0 0 0 1 0 0 0 1  0 0 0.0460474 0 0 0
10.41 17.0729 0 -0.253554 1 0 0 0 1 0 0 0 1  0 0 0.0457966 0 0 0
10.42 17.0729 0 -0.253096 1 0 0 0 1 0 0 0 1  0 0 0.0457657 0 0 0
10.43 17.0729 0 -0.252641 1 0 0 0 1 0 0 0 1  0 0 0.0454106 0 0 0
10.44 17.0729 0 -0.252186 1 0 0 0 1 0 0 0 1  0 0 0.0453362 0 0 0
10.45 17.0729 0 -0.251735 1 0 0 0 1 0 0 0 1  0 0 0.0450824 0 0 0
10.46 17.0729 0 -0.251285 1 0 0 0 1 0 0 0 1  0 0 0.0448388 0 0 0
10.47 17.0729 0 -0.250837 1 0 0 0 1 0 0 0 1  0 0 0.0447043 0 0 0
10.48 17.0729 0 -0.250392 1 0 0 0 1 0 0 0 1  0 0 0.0443792 0 0 0
10.49 17.0729 0 -0.249949 1 0 0 0 1 0 0 0 1  0 0 0.0442285 0 0 0
10.5 17.0729 0 -0.249508 1 0 0 0 1 0 0 0 1  0 0 0.0439306 0 0 0
10.51 17.0729 0 -0.24907 1 0 0 0 1 0 0 0 1  0 0 0.0436833 0 0 0
10.52 17.0729 0 -0.248634 1 0 0 0 1 0 0 0 1  0 0 0.0434497 0 0 0
10.53 17.0729 0 -0.248202 1 0 0 0 1 0 0 0 1  0 0 0.0431394 0 0 0
10.54 17.0729 0 -0.247771 1 0 0 0 1 0 0 0 1  0 0 0.0428893 0 0 0
10.55 17.0729 0 -0.247344 1 0 0 0 1 0 0 0 1  0 0 0.0425791 0 0 0
10.56 17.0729 0 -0.24692 1 0 0 0 1 0 0 0 1  0 0 0.042278 0 0 0
10.57 17.0729 0 -0.246499 1 0 0 0 1 0 0 0 1  0 0 0.0419727 0 0 0
10.58 17.0729 0 -0.246081 1 0 0 0 1 0 0 0 1  0 0 0.0416443 0 0 0
10.59 17.0729 0 -0.245666 1 0 0 0 1 0 0 0 1  0 0 0.0413465 0 0 0
10.6 17.0729 0 -0.245254 1 0 0 0 1 0 0 0 1  0 0 0.0410128 0 0 0
10.61 17.0729 0 -0.244845 1 0 0 0 1 0 0 0 1  0 0 0.0406888 0 0 0
10.62 17.0729 0 -0.244441 1 0 0 0 1 0 0 0 1  0 0 0.040312 0 0 0
10.63 17.0729 0 -0.244039 1 0 0 0 1 0 0 0 1  0 0 0.0399742 0 0 0
10.64 17.0729 0 -0.243641 1 0 0 0 1 0 0 0 1  0 0 0.0395984 0 0 0
10.65 17.0729 0 -0.243248 1 0 0 0 1 0 0 0 1  0 0 0.0391458 0 0 0
10.66 17.0729 0 -0.242857 1 0 0 0 1 0 0 0 1  0 0 0.0388853 0 0 0
10.67 17.0729 0 -0.242472 1 0 0 0 1 0 0 0 1  0 0 0.0383754 0 0 0
10.68 17.0729 0 -0.242086 1 0 0 0 1 0 0 0 1  0 0 0.0383938 0 0 0
10.69 17.0729 0 -0.241708 1 0 0 0 1 0 0 0 1  0 0 0.0376817 0 0 0
10.7 17.0729 0 -0.241336 1 0 0 0 1 0 0 0 1  0 0 0.0368732 0 0 0
10.71 17.0729 0 -0.240959 1 0 0 0 1 0 0 0 1  0 0 0.0375973 0 0 0
10.72 17.0729 0 -0.240604 1 0 0 0 1 0 0 0 1  0 0 0.0352059 0 0 0
10.73 17.0729 0 -0.240242 1 0 0 0 1 0 0 0 1  0 0 0.0357501 0 0 0
