*************************Generated by extractQP.sh*************************
*      Wed Jan  8 12:38:23 MST 2025. Case: 
* Note: Outputs can be visualized with plotQP.py
***************************************************************************
Time(s) p0(Pa) p1(Pa) Q(m3/s)
4.46 -7.985154e+01 -5.858927e+00 -1.421394e-02
4.47 -8.830588e+01 -5.844544e+00 -1.378915e-02
4.48 -6.401707e+01 -5.972291e+00 -1.357201e-02
4.49 -7.762724e+01 -5.843088e+00 -1.324353e-02
4.5 -7.914871e+01 -5.823037e+00 -1.293412e-02
4.51 -5.781340e+01 -5.925447e+00 -1.273524e-02
4.52 -6.477626e+01 -5.857382e+00 -1.250811e-02
4.53 -5.751514e+01 -5.959638e+00 -1.240294e-02
4.54 -8.300519e+01 -5.691284e+00 -1.203062e-02
4.55 -5.661305e+01 -5.870528e+00 -1.184010e-02
4.56 -6.469324e+01 -5.828306e+00 -1.164395e-02
4.57 -7.343267e+01 -5.715999e+00 -1.136198e-02
4.58 -6.092673e+01 -5.959608e+00 -1.104753e-02
4.59 -6.505413e+01 -5.729504e+00 -1.061471e-02
4.6 -5.089855e+01 -5.869708e+00 -1.048127e-02
4.61 -7.348752e+01 -5.639788e+00 -1.021130e-02
4.62 -6.454974e+01 -5.670638e+00 -9.960847e-03
4.63 -5.983705e+01 -5.638371e+00 -9.703707e-03
4.64 -4.860785e+01 -5.687494e+00 -9.457515e-03
4.65 -6.215050e+01 -5.695887e+00 -9.203709e-03
4.66 -4.264804e+01 -5.868078e+00 -9.133336e-03
4.67 -5.790237e+01 -5.715229e+00 -8.925970e-03
4.68 -2.664006e+01 -5.917517e+00 -8.972528e-03
4.69 -3.992412e+01 -5.823576e+00 -8.894588e-03
4.7 -5.151832e+01 -5.765040e+00 -8.852357e-03
4.71 -4.483503e+01 -5.899709e+00 -8.980298e-03
4.72 -5.817461e+01 -5.716124e+00 -8.834651e-03
4.73 -4.098152e+01 -5.774420e+00 -8.665062e-03
4.74 -6.090264e+01 -5.605064e+00 -8.335305e-03
4.75 -3.719983e+01 -5.782615e+00 -8.260769e-03
4.76 -5.132618e+01 -5.724011e+00 -8.179650e-03
4.77 -3.548160e+01 -5.844934e+00 -8.281646e-03
4.78 -3.699970e+01 -5.823678e+00 -8.171291e-03
4.79 -4.070207e+01 -5.708532e+00 -7.971141e-03
4.8 -5.191643e+01 -5.706208e+00 -7.869156e-03
4.81 -3.187154e+01 -5.822133e+00 -7.906559e-03
4.82 -4.960720e+01 -5.685869e+00 -7.740749e-03
4.83 -3.549721e+01 -5.799916e+00 -7.778828e-03
4.84 -3.314392e+01 -5.820958e+00 -7.766036e-03
4.85 -5.345241e+01 -5.658858e+00 -7.581491e-03
4.86 -2.336667e+01 -5.849407e+00 -7.752168e-03
4.87 -5.432842e+01 -5.704998e+00 -7.704012e-03
4.88 -3.242875e+01 -5.810112e+00 -7.761590e-03
4.89 -5.240607e+01 -5.731304e+00 -7.777601e-03
4.9 -4.171641e+01 -5.815029e+00 -7.898878e-03
4.91 -3.485221e+01 -5.761287e+00 -7.745248e-03
4.92 -3.288282e+01 -5.792792e+00 -7.653125e-03
4.93 -3.056253e+01 -5.637877e+00 -7.789924e-03
4.94 -3.856968e+01 -5.768365e+00 -8.078863e-03
4.95 -5.579436e+01 -5.593611e+00 -8.049419e-03
4.96 -4.180347e+01 -5.687589e+00 -8.103475e-03
4.97 -5.952617e+01 -5.595498e+00 -8.020689e-03
4.98 -5.759199e+01 -5.639114e+00 -8.062780e-03
4.99 -3.447107e+01 -5.819622e+00 -8.262089e-03
5 -5.349427e+01 -5.684740e+00 -8.220775e-03
5.01 -3.327233e+01 -5.834577e+00 -8.367253e-03
5.02 -3.374369e+01 -5.870626e+00 -8.521689e-03
5.03 -1.023042e+02 -5.498051e+00 -8.170368e-03
5.04 -3.983569e+01 -5.802521e+00 -8.295539e-03
5.05 -3.282809e+01 -5.855832e+00 -8.420106e-03
5.06 -3.991845e+01 -5.840577e+00 -8.530803e-03
5.07 -3.342423e+01 -5.923108e+00 -8.713116e-03
5.08 -6.635716e+01 -5.737638e+00 -8.769671e-03
5.09 -3.717195e+01 -5.965374e+00 -9.133404e-03
5.1 -6.472375e+01 -5.775787e+00 -9.215950e-03
5.11 -5.070047e+01 -5.891481e+00 -9.432787e-03
5.12 -6.623559e+01 -5.805638e+00 -9.544659e-03
5.13 -4.574402e+01 -5.946218e+00 -9.795684e-03
5.14 -4.454318e+01 -5.938663e+00 -9.964663e-03
5.15 -5.550828e+01 -5.826732e+00 -9.916332e-03
5.16 -6.876277e+01 -5.724867e+00 -9.828258e-03
5.17 -5.317641e+01 -5.912755e+00 -1.006043e-02
5.18 -7.456092e+01 -5.800813e+00 -1.018002e-02
5.19 -5.514442e+01 -5.902598e+00 -1.033389e-02
5.2 -7.576737e+01 -5.756710e+00 -1.024235e-02
5.21 -5.337325e+01 -6.001420e+00 -1.055324e-02
5.22 -7.250738e+01 -5.931319e+00 -1.082551e-02
5.23 -6.397580e+01 -5.980980e+00 -1.105658e-02
5.24 -4.196790e+01 -6.109890e+00 -1.137975e-02
5.25 -7.055959e+01 -5.998349e+00 -1.162237e-02
5.26 -7.533710e+01 -6.036320e+00 -1.206598e-02
5.27 -6.407519e+01 -6.242462e+00 -1.252825e-02
5.28 -8.991552e+01 -5.933905e+00 -1.252734e-02
5.29 -5.902143e+01 -6.155286e+00 -1.275615e-02
5.3 -1.151582e+02 -5.749907e+00 -1.270616e-02
5.31 -7.334746e+01 -6.087396e+00 -1.297783e-02
5.32 -5.941709e+01 -6.235221e+00 -1.324547e-02
5.33 -1.073405e+02 -6.035270e+00 -1.314975e-02
5.34 -6.672001e+01 -6.194467e+00 -1.329984e-02
5.35 -8.708817e+01 -6.002129e+00 -1.335058e-02
5.36 -6.685967e+01 -6.248279e+00 -1.379039e-02
5.37 -7.955966e+01 -6.233122e+00 -1.429506e-02
5.38 -7.485804e+01 -6.235660e+00 -1.466299e-02
5.39 -1.008384e+02 -5.994285e+00 -1.470338e-02
5.4 -7.555718e+01 -6.239633e+00 -1.491373e-02
5.41 -1.016927e+02 -6.004896e+00 -1.494835e-02
5.42 -9.461026e+01 -6.083640e+00 -1.511751e-02
5.43 -8.224214e+01 -6.288121e+00 -1.540684e-02
5.44 -9.996928e+01 -6.105454e+00 -1.551480e-02
5.45 -1.017761e+02 -6.128014e+00 -1.574382e-02
5.46 -1.004846e+02 -6.179391e+00 -1.617431e-02
5.47 -9.982849e+01 -6.218642e+00 -1.643662e-02
5.48 -9.434490e+01 -6.221600e+00 -1.661199e-02
5.49 -7.634709e+01 -6.420871e+00 -1.700022e-02
5.5 -1.043998e+02 -6.208421e+00 -1.715282e-02
5.51 -8.458689e+01 -6.422046e+00 -1.746390e-02
5.52 -1.117440e+02 -6.180027e+00 -1.755692e-02
5.53 -1.008128e+02 -6.242991e+00 -1.757405e-02
5.54 -9.800575e+01 -6.292670e+00 -1.765941e-02
5.55 -8.449975e+01 -6.519118e+00 -1.809691e-02
5.56 -1.189851e+02 -6.243377e+00 -1.831082e-02
5.57 -8.405080e+01 -6.570117e+00 -1.864768e-02
5.58 -1.078703e+02 -6.326777e+00 -1.872841e-02
5.59 -8.690515e+01 -6.540651e+00 -1.897741e-02
5.6 -1.052240e+02 -6.376061e+00 -1.911750e-02
5.61 -1.122881e+02 -6.428480e+00 -1.942681e-02
5.62 -1.176120e+02 -6.462855e+00 -1.987733e-02
5.63 -9.559369e+01 -6.640441e+00 -2.024009e-02
5.64 -1.283789e+02 -6.232803e+00 -2.009480e-02
5.65 -1.228881e+02 -6.336671e+00 -2.014186e-02
5.66 -1.221916e+02 -6.401003e+00 -2.020930e-02
5.67 -1.298170e+02 -6.259660e+00 -2.012879e-02
5.68 -1.005148e+02 -6.610030e+00 -2.040749e-02
5.69 -1.001392e+02 -6.588556e+00 -2.062496e-02
5.7 -1.015868e+02 -6.592425e+00 -2.068186e-02
5.71 -1.210134e+02 -6.435233e+00 -2.066491e-02
5.72 -1.022831e+02 -6.621794e+00 -2.091234e-02
5.73 -1.050543e+02 -6.603067e+00 -2.103930e-02
5.74 -1.314850e+02 -6.326749e+00 -2.093615e-02
5.75 -1.136243e+02 -6.489260e+00 -2.093144e-02
5.76 -1.283383e+02 -6.341066e+00 -2.070652e-02
5.77 -9.620908e+01 -6.696763e+00 -2.089546e-02
5.78 -1.279449e+02 -6.123070e+00 -2.090176e-02
5.79 -1.075815e+02 -6.448109e+00 -2.114137e-02
5.8 -1.276587e+02 -6.326490e+00 -2.114333e-02
5.81 -1.008817e+02 -6.647949e+00 -2.133411e-02
5.82 -1.364320e+02 -6.297769e+00 -2.122612e-02
5.83 -1.358144e+02 -6.347257e+00 -2.124537e-02
5.84 -1.057847e+02 -6.700885e+00 -2.151663e-02
5.85 -1.064521e+02 -6.647192e+00 -2.155398e-02
5.86 -1.052289e+02 -6.661476e+00 -2.158492e-02
5.87 -8.665053e+01 -6.803500e+00 -2.184747e-02
5.88 -6.938290e+01 -7.059993e+00 -2.224355e-02
5.89 -1.503977e+02 -6.628376e+00 -2.212280e-02
5.9 -1.216352e+02 -6.623018e+00 -2.200455e-02
5.91 -1.028162e+02 -6.744476e+00 -2.198910e-02
5.92 -1.189487e+02 -6.705452e+00 -2.195289e-02
5.93 -1.383490e+02 -6.425892e+00 -2.175162e-02
5.94 -1.261621e+02 -6.487836e+00 -2.159409e-02
5.95 -1.190262e+02 -6.581769e+00 -2.155591e-02
5.96 -9.975199e+01 -6.731603e+00 -2.161357e-02
5.97 -1.314195e+02 -6.506244e+00 -2.148495e-02
5.98 -5.564157e+01 -7.273373e+00 -2.207821e-02
5.99 -1.161145e+02 -6.652379e+00 -2.213392e-02
6 -1.382634e+02 -6.427245e+00 -2.194521e-02
6.01 -1.033995e+02 -6.759377e+00 -2.198944e-02
6.02 -1.135058e+02 -6.605793e+00 -2.188943e-02
6.03 -1.341208e+02 -6.451933e+00 -2.175494e-02
6.04 -1.102252e+02 -6.710667e+00 -2.171739e-02
6.05 -1.160984e+02 -6.582524e+00 -2.149150e-02
6.06 -1.298598e+02 -6.506376e+00 -2.142089e-02
6.07 -7.657588e+01 -7.010198e+00 -2.163343e-02
6.08 -1.370310e+02 -6.372188e+00 -2.135005e-02
6.09 -1.489869e+02 -6.395297e+00 -2.121156e-02
6.1 -1.219203e+02 -6.494285e+00 -2.111320e-02
6.11 -9.729121e+01 -6.701163e+00 -2.098662e-02
6.12 -6.138308e+01 -6.961212e+00 -2.122762e-02
6.13 -1.202747e+02 -6.569867e+00 -2.115733e-02
6.14 -1.071279e+02 -6.688857e+00 -2.118407e-02
6.15 -1.245196e+02 -6.461368e+00 -2.091857e-02
6.16 -9.341787e+01 -6.727045e+00 -2.080928e-02
6.17 -1.173107e+02 -6.574264e+00 -2.074603e-02
6.18 -1.008561e+02 -6.670354e+00 -2.066244e-02
6.19 -1.127687e+02 -6.489288e+00 -2.047762e-02
6.2 -6.314181e+01 -7.031909e+00 -2.067789e-02
6.21 -1.085268e+02 -6.638258e+00 -2.072632e-02
6.22 -1.275568e+02 -6.430611e+00 -2.059216e-02
6.23 -9.443615e+01 -6.668884e+00 -2.042263e-02
6.24 -9.280312e+01 -6.609265e+00 -2.016411e-02
6.25 -1.286725e+02 -6.301620e+00 -1.976012e-02
6.26 -1.019285e+02 -6.494054e+00 -1.957982e-02
6.27 -1.158490e+02 -6.436310e+00 -1.946470e-02
6.28 -9.164911e+01 -6.646602e+00 -1.947451e-02
6.29 -1.240930e+02 -6.307584e+00 -1.914199e-02
6.3 -1.036851e+02 -6.480531e+00 -1.903735e-02
6.31 -7.903269e+01 -6.720588e+00 -1.910707e-02
6.32 -1.091382e+02 -6.395068e+00 -1.880353e-02
6.33 -1.168790e+02 -6.350696e+00 -1.853999e-02
6.34 -8.518711e+01 -6.582556e+00 -1.846176e-02
6.35 -9.038869e+01 -6.474364e+00 -1.818943e-02
6.36 -8.971129e+01 -6.425788e+00 -1.785693e-02
6.37 -1.062806e+02 -6.308395e+00 -1.751814e-02
6.38 -8.521366e+01 -6.498935e+00 -1.751301e-02
6.39 -8.473295e+01 -6.462614e+00 -1.733286e-02
6.4 -9.716375e+01 -6.325323e+00 -1.701746e-02
6.41 -7.547348e+01 -6.651124e+00 -1.717665e-02
6.42 -9.202496e+01 -6.408394e+00 -1.709868e-02
6.43 -8.934108e+01 -6.432447e+00 -1.703363e-02
6.44 -8.079688e+01 -6.561219e+00 -1.721334e-02
6.45 -1.006548e+02 -6.335604e+00 -1.707762e-02
6.46 -8.381568e+01 -6.380281e+00 -1.682872e-02
6.47 -9.825719e+01 -6.241190e+00 -1.643581e-02
6.48 -7.764671e+01 -6.434213e+00 -1.632260e-02
6.49 -1.006251e+02 -6.232746e+00 -1.607329e-02
6.5 -8.116307e+01 -6.396101e+00 -1.605931e-02
6.51 -8.090587e+01 -6.365334e+00 -1.591523e-02
6.52 -8.843366e+01 -6.201305e+00 -1.534963e-02
6.53 -5.157085e+01 -6.431141e+00 -1.506155e-02
6.54 -8.843326e+01 -6.268830e+00 -1.491724e-02
6.55 -1.204142e+02 -6.032540e+00 -1.465667e-02
6.56 -1.304829e+02 -5.858596e+00 -1.403025e-02
6.57 -7.717962e+01 -6.174196e+00 -1.367840e-02
6.58 -6.717832e+01 -6.287030e+00 -1.352851e-02
6.59 -6.761680e+01 -6.283093e+00 -1.343638e-02
6.6 -5.940064e+01 -6.311502e+00 -1.330957e-02
6.61 -6.866950e+01 -6.209250e+00 -1.306351e-02
6.62 -7.264921e+01 -6.218719e+00 -1.283945e-02
6.63 -6.271561e+01 -6.406526e+00 -1.278076e-02
6.64 -5.903580e+01 -6.453820e+00 -1.296016e-02
6.65 -8.082799e+01 -6.147153e+00 -1.270762e-02
6.66 -5.692507e+01 -6.272339e+00 -1.253194e-02
6.67 -8.227324e+01 -6.047555e+00 -1.206079e-02
6.68 -4.725422e+01 -6.265213e+00 -1.191189e-02
6.69 -6.699092e+01 -6.143439e+00 -1.171844e-02
6.7 -7.164764e+01 -6.143039e+00 -1.159976e-02
6.71 -5.813144e+01 -6.187626e+00 -1.146821e-02
6.72 -5.084670e+01 -6.158325e+00 -1.117145e-02
6.73 -7.623796e+01 -6.046220e+00 -1.080981e-02
6.74 -4.794257e+01 -6.213022e+00 -1.067322e-02
6.75 -4.064312e+01 -6.244526e+00 -1.050582e-02
6.76 -5.917289e+01 -6.071606e+00 -1.026257e-02
6.77 -6.157053e+01 -6.089356e+00 -1.013461e-02
6.78 -4.484026e+01 -6.175372e+00 -1.002521e-02
6.79 -6.377003e+01 -5.979323e+00 -9.674789e-03
6.8 -4.541377e+01 -6.108231e+00 -9.520624e-03
6.81 -6.168673e+01 -6.011746e+00 -9.243027e-03
6.82 -4.275234e+01 -6.162749e+00 -9.070607e-03
6.83 -7.329056e+01 -5.909614e+00 -8.670779e-03
6.84 -4.608814e+01 -6.069453e+00 -8.477360e-03
6.85 -6.165444e+01 -5.996573e+00 -8.209316e-03
6.86 -3.730048e+01 -6.167407e+00 -8.120714e-03
6.87 -5.879156e+01 -5.931016e+00 -7.787837e-03
6.88 -2.792108e+01 -6.109822e+00 -7.648094e-03
6.89 -5.342026e+01 -5.953290e+00 -7.331270e-03
6.9 -3.332115e+01 -6.126017e+00 -7.262328e-03
6.91 -3.296582e+01 -6.076954e+00 -7.188214e-03
6.92 -4.369939e+01 -5.997488e+00 -7.028039e-03
6.93 -5.557555e+01 -5.929131e+00 -6.807781e-03
6.94 -2.301360e+01 -6.106732e+00 -6.714749e-03
6.95 -5.196412e+01 -5.862903e+00 -6.365878e-03
6.96 -2.841958e+01 -6.040234e+00 -6.242214e-03
6.97 -5.186063e+01 -5.864265e+00 -5.883371e-03
6.98 -5.045811e+01 -5.872861e+00 -5.578949e-03
6.99 -2.779681e+01 -6.021787e+00 -5.506707e-03
7 -2.741566e+01 -6.011750e+00 -5.450607e-03
7.01 -3.967014e+01 -6.004421e+00 -5.352627e-03
7.02 -2.575825e+01 -6.026948e+00 -5.280607e-03
7.03 -3.688277e+01 -5.921732e+00 -5.087497e-03
7.04 -1.692675e+01 -6.113897e+00 -5.234702e-03
7.05 -4.012859e+01 -5.909147e+00 -5.071435e-03
7.06 -4.984522e+01 -5.841046e+00 -4.698941e-03
7.07 -3.435136e+01 -5.840605e+00 -4.428347e-03
7.08 -3.317298e+01 -5.910804e+00 -4.275568e-03
7.09 -9.253989e+00 -6.094308e+00 -4.412255e-03
7.1 -4.666384e+01 -5.824822e+00 -4.181777e-03
7.11 -3.292640e+01 -5.915286e+00 -4.055513e-03
7.12 -1.711843e+01 -6.021522e+00 -4.147407e-03
7.13 -3.674687e+01 -5.874546e+00 -3.988602e-03
7.14 -1.948422e+01 -5.995138e+00 -3.887815e-03
7.15 -3.944253e+01 -5.860782e+00 -3.584815e-03
7.16 -1.019887e+01 -5.965940e+00 -3.584924e-03
7.17 -3.832087e+01 -5.825507e+00 -3.396119e-03
7.18 -2.112842e+01 -5.905319e+00 -3.290792e-03
7.19 -5.120368e+01 -5.776556e+00 -2.951076e-03
7.2 -2.564570e+00 -6.094047e+00 -3.084325e-03
7.21 -2.190167e+01 -5.925188e+00 -3.039727e-03
7.22 -9.287994e+00 -5.997900e+00 -3.110962e-03
7.23 -3.192389e+01 -5.918683e+00 -3.069953e-03
7.24 -1.105366e+01 -5.982122e+00 -3.115750e-03
7.25 -4.293761e+01 -5.830125e+00 -2.831306e-03
7.26 -3.458123e+01 -5.875205e+00 -2.729088e-03
7.27 -1.408631e+01 -6.006852e+00 -2.829748e-03
7.28 -3.005449e+01 -5.865194e+00 -2.677710e-03
7.29 -9.868190e+00 -5.959758e+00 -2.665055e-03
7.3 -9.875557e+00 -5.968543e+00 -2.690889e-03
7.31 2.629178e+00 -6.054310e+00 -2.834310e-03
7.32 -1.358568e+01 -5.964861e+00 -2.859170e-03
7.33 -3.327345e+01 -5.889215e+00 -2.794581e-03
7.34 -1.655412e+01 -5.979419e+00 -2.880758e-03
7.35 -3.211831e+01 -5.860713e+00 -2.746117e-03
7.36 -5.087516e+01 -5.833659e+00 -2.559814e-03
7.37 -1.019545e+01 -5.976979e+00 -2.672216e-03
7.38 -4.306626e+01 -5.764891e+00 -2.383592e-03
7.39 -9.023511e+00 -5.989055e+00 -2.493326e-03
7.4 -1.098568e+01 -6.016912e+00 -2.666107e-03
7.41 -2.963217e+01 -5.880062e+00 -2.699088e-03
7.42 -5.922865e+00 -6.055889e+00 -2.972477e-03
7.43 -2.666557e+01 -5.941332e+00 -3.043662e-03
7.44 -8.595972e+00 -6.014339e+00 -3.216661e-03
7.45 -3.355546e+01 -5.910940e+00 -3.231823e-03
7.46 -1.459956e+01 -6.018741e+00 -3.451539e-03
7.47 -2.965639e+01 -5.960917e+00 -3.603538e-03
7.48 -2.931805e+01 -5.983925e+00 -3.810123e-03
7.49 -5.138937e+01 -5.875440e+00 -3.728114e-03
7.5 -1.406894e+01 -5.965741e+00 -3.760961e-03
7.51 -3.675166e+01 -5.889756e+00 -3.730225e-03
7.52 -1.761687e+01 -6.024991e+00 -3.969163e-03
7.53 -3.434270e+01 -5.916908e+00 -4.019482e-03
7.54 -6.392850e+01 -5.836902e+00 -3.823364e-03
7.55 -3.192464e+01 -5.978167e+00 -4.048464e-03
7.56 -2.400881e+01 -6.034659e+00 -4.334765e-03
7.57 -4.003494e+01 -5.919047e+00 -4.372679e-03
7.58 -3.572822e+01 -5.955038e+00 -4.508767e-03
7.59 -2.313636e+01 -6.009964e+00 -4.715768e-03
7.6 -3.494430e+01 -5.959018e+00 -4.828008e-03
7.61 -4.160444e+01 -5.914946e+00 -4.931006e-03
7.62 -2.112823e+01 -6.073706e+00 -5.214211e-03
7.63 -2.626660e+01 -5.997352e+00 -5.299541e-03
7.64 -4.224312e+01 -5.914478e+00 -5.291917e-03
7.65 -3.101946e+01 -6.035798e+00 -5.545086e-03
7.66 -4.758053e+01 -5.921042e+00 -5.559742e-03
7.67 -2.700968e+01 -5.995310e+00 -5.618791e-03
7.68 -5.316741e+01 -5.844140e+00 -5.565381e-03
7.69 -4.433122e+01 -6.008157e+00 -5.868965e-03
7.7 -1.370659e+01 -6.180436e+00 -6.413675e-03
7.71 -4.749399e+01 -5.943425e+00 -6.441817e-03
7.72 -4.613795e+01 -5.958251e+00 -6.527075e-03
7.73 -3.225333e+01 -6.046310e+00 -6.776288e-03
7.74 -5.251332e+01 -5.932895e+00 -6.773985e-03
7.75 -3.478245e+01 -6.037655e+00 -6.911251e-03
7.76 -5.321844e+01 -5.936945e+00 -6.909306e-03
7.77 -7.727887e+01 -5.513982e+00 -6.722324e-03
7.78 -1.644159e+01 -5.989828e+00 -7.086782e-03
7.79 -3.004979e+01 -5.996067e+00 -7.306698e-03
7.8 -4.838222e+01 -5.841378e+00 -7.340015e-03
7.81 -4.631088e+01 -5.871425e+00 -7.368895e-03
7.82 -2.523434e+01 -6.054488e+00 -7.552176e-03
7.83 -6.547040e+01 -5.785280e+00 -7.464331e-03
7.84 -2.673289e+01 -6.062509e+00 -7.724605e-03
7.85 -5.307849e+01 -5.963448e+00 -7.881442e-03
7.86 -3.760567e+01 -6.086163e+00 -8.174905e-03
7.87 -3.726744e+01 -6.034916e+00 -8.262426e-03
7.88 -6.026430e+01 -5.906083e+00 -8.205676e-03
7.89 -3.166955e+01 -6.174804e+00 -8.538685e-03
7.9 -4.314798e+01 -6.082798e+00 -8.752338e-03
7.91 -6.551587e+01 -5.941010e+00 -8.760676e-03
7.92 -4.045931e+01 -6.097687e+00 -8.914117e-03
7.93 -6.485559e+01 -5.916346e+00 -8.797039e-03
7.94 -4.687199e+01 -6.010104e+00 -8.770575e-03
7.95 -6.692612e+01 -5.843105e+00 -8.555569e-03
7.96 -3.350078e+01 -6.127293e+00 -8.703678e-03
7.97 -5.000256e+01 -6.272330e+00 -8.895888e-03
7.98 -6.856790e+01 -6.039423e+00 -8.873825e-03
7.99 -3.708493e+01 -6.208833e+00 -9.084959e-03
8 -6.255489e+01 -5.997406e+00 -9.017289e-03
8.01 -6.144766e+01 -6.000731e+00 -9.009532e-03
8.02 -3.698939e+01 -6.232280e+00 -9.261395e-03
8.03 -6.174857e+01 -6.060896e+00 -9.334358e-03
8.04 -4.171242e+01 -6.191260e+00 -9.567290e-03
8.05 -6.935794e+01 -5.985735e+00 -9.530896e-03
8.06 -6.029730e+01 -6.118797e+00 -9.631706e-03
8.07 -4.393654e+01 -6.232317e+00 -9.834014e-03
8.08 -7.225121e+01 -5.982625e+00 -9.671877e-03
8.09 -4.802037e+01 -6.123932e+00 -9.711295e-03
8.1 -7.484189e+01 -5.917387e+00 -9.603384e-03
8.11 -6.283530e+01 -6.048243e+00 -9.682794e-03
8.12 -2.406970e+01 -6.321693e+00 -1.009715e-02
8.13 -7.243319e+01 -5.916430e+00 -9.885424e-03
8.14 -7.335965e+01 -5.912910e+00 -9.665344e-03
8.15 -4.162169e+01 -6.135506e+00 -9.723878e-03
8.16 -7.227878e+01 -5.941230e+00 -9.559411e-03
8.17 -4.028819e+01 -6.194123e+00 -9.760891e-03
8.18 -6.955817e+01 -5.987082e+00 -9.664583e-03
8.19 -6.618357e+01 -6.003646e+00 -9.624635e-03
8.2 -3.729847e+01 -6.260085e+00 -9.890543e-03
8.21 -6.483696e+01 -5.971538e+00 -9.834866e-03
8.22 -7.195160e+01 -5.934057e+00 -9.702900e-03
8.23 -4.141016e+01 -6.221674e+00 -9.865928e-03
8.24 -6.988712e+01 -5.968061e+00 -9.747988e-03
8.25 -7.148921e+01 -5.942135e+00 -9.652844e-03
8.26 -4.824837e+01 -6.157407e+00 -9.773967e-03
8.27 -6.856730e+01 -5.987139e+00 -9.682107e-03
8.28 -3.873512e+01 -6.161105e+00 -9.711611e-03
8.29 -6.455872e+01 -6.036147e+00 -9.616778e-03
8.3 -5.335203e+01 -6.107245e+00 -9.654803e-03
8.31 -4.873476e+01 -5.849632e+00 -9.418992e-03
8.32 -5.339697e+01 -5.914507e+00 -9.165591e-03
8.33 8.439412e+00 -6.388097e+00 -9.643459e-03
8.34 -5.781786e+01 -6.216378e+00 -9.796061e-03
8.35 -4.390017e+01 -6.085407e+00 -9.866868e-03
8.36 -4.847743e+01 -6.050971e+00 -9.750296e-03
8.37 -3.086969e+01 -6.078922e+00 -9.728111e-03
8.38 -4.283162e+01 -6.131875e+00 -9.797974e-03
8.39 -8.307676e+01 -5.878868e+00 -9.607097e-03
8.4 -6.375487e+01 -5.969910e+00 -9.436167e-03
8.41 -4.687508e+01 -6.009346e+00 -9.317054e-03
8.42 -6.021902e+01 -6.004435e+00 -9.238152e-03
8.43 -3.426441e+01 -6.178053e+00 -9.398184e-03
8.44 -6.849462e+01 -5.931481e+00 -9.195910e-03
8.45 -5.947743e+01 -6.081112e+00 -8.993984e-03
8.46 -3.811329e+01 -6.372753e+00 -8.969451e-03
8.47 -6.170803e+01 -6.078629e+00 -8.787368e-03
8.48 -3.068986e+01 -6.258265e+00 -8.939184e-03
8.49 -8.652440e+01 -5.850837e+00 -8.580141e-03
8.5 -3.619496e+01 -6.087777e+00 -8.530028e-03
8.51 -5.979792e+01 -5.929612e+00 -8.270351e-03
8.52 -7.063680e+01 -5.899484e+00 -8.093875e-03
8.53 -3.157452e+01 -6.202576e+00 -8.367551e-03
8.54 -5.246812e+01 -5.987360e+00 -8.209359e-03
8.55 -3.755442e+01 -6.104478e+00 -8.245464e-03
8.56 -6.597063e+01 -5.902558e+00 -8.043282e-03
8.57 -4.576085e+01 -5.993188e+00 -7.884226e-03
8.58 -5.694945e+01 -5.902654e+00 -7.563318e-03
8.59 -3.336138e+01 -6.102779e+00 -7.500015e-03
8.6 -5.104451e+01 -6.005431e+00 -7.483865e-03
8.61 -3.102754e+01 -6.135020e+00 -7.630295e-03
8.62 -4.709130e+01 -6.018334e+00 -7.599120e-03
8.63 -3.323039e+01 -6.084767e+00 -7.619844e-03
8.64 -6.151407e+01 -5.892768e+00 -7.354977e-03
8.65 -3.495648e+01 -6.042001e+00 -7.244079e-03
8.66 -5.339577e+01 -5.885002e+00 -6.893848e-03
8.67 -5.734682e+01 -5.891612e+00 -6.774768e-03
8.68 -5.688715e+01 -5.968530e+00 -6.675985e-03
8.69 -5.742337e+01 -5.840631e+00 -6.379516e-03
8.7 -2.922279e+01 -6.047914e+00 -6.336764e-03
8.71 -4.819218e+01 -5.972241e+00 -6.234494e-03
8.72 -5.184593e+01 -5.955640e+00 -6.066486e-03
8.73 -4.075598e+01 -5.966725e+00 -5.832117e-03
8.74 -5.185701e+01 -5.918731e+00 -5.561983e-03
8.75 -1.088351e+01 -6.135222e+00 -5.696226e-03
8.76 -4.766185e+01 -5.985371e+00 -5.653078e-03
8.77 -1.950228e+01 -6.112198e+00 -5.751071e-03
8.78 -3.938431e+01 -5.974475e+00 -5.620252e-03
8.79 -1.844699e+01 -6.103719e+00 -5.689743e-03
8.8 -4.314635e+01 -5.938894e+00 -5.505055e-03
8.81 -4.074384e+01 -6.004278e+00 -5.474853e-03
8.82 -1.736660e+01 -6.156834e+00 -5.679952e-03
8.83 -4.570262e+01 -5.942069e+00 -5.481617e-03
8.84 -1.893851e+01 -6.121593e+00 -5.449880e-03
8.85 -4.620522e+01 -5.945717e+00 -5.211200e-03
8.86 -3.693652e+01 -6.029160e+00 -5.188490e-03
8.87 -8.110585e+00 -6.204571e+00 -5.399737e-03
8.88 -4.136558e+01 -5.944682e+00 -5.177238e-03
8.89 -2.058222e+01 -6.051812e+00 -5.084650e-03
8.9 -5.324628e+01 -5.817328e+00 -4.680996e-03
8.91 -2.169386e+01 -6.073751e+00 -4.553066e-03
8.92 -4.266871e+01 -5.965676e+00 -4.409693e-03
8.93 -3.285966e+01 -6.034978e+00 -4.433050e-03
