*************************Generated by extractQP.sh*************************
*      Wed Jan  8 12:38:23 MST 2025. Case: 
* Note: Outputs can be visualized with plotQP.py
***************************************************************************
Time(s) p0(Pa) p1(Pa) Q(m3/s)
4.55 -1.077883e+00 -5.415749e+00 9.195857e-03
4.56 -1.531458e+00 -5.491784e+00 9.752023e-03
4.57 -7.170957e-01 -5.549698e+00 1.027359e-02
4.58 -1.017556e+00 -5.553626e+00 1.081689e-02
4.59 -8.809625e-01 -5.576741e+00 1.134170e-02
4.6 -2.177941e+00 -5.572651e+00 1.188453e-02
4.61 -3.283281e-01 -5.579475e+00 1.239431e-02
4.62 -1.238596e+00 -5.547939e+00 1.290038e-02
4.63 3.189857e-01 -5.600782e+00 1.337420e-02
4.64 -9.874528e-01 -5.542345e+00 1.384473e-02
4.65 7.822558e-01 -5.597703e+00 1.429611e-02
4.66 4.412338e-01 -5.568863e+00 1.474640e-02
4.67 1.777079e-01 -5.547373e+00 1.518904e-02
4.68 7.389500e-01 -5.609328e+00 1.561117e-02
4.69 1.023612e+00 -5.609827e+00 1.602489e-02
4.7 1.373927e+00 -5.606373e+00 1.643985e-02
4.71 1.770786e+00 -5.600436e+00 1.684882e-02
4.72 2.266547e+00 -5.601179e+00 1.722878e-02
4.73 2.338569e+00 -5.614873e+00 1.758331e-02
4.74 2.860771e+00 -5.607919e+00 1.792669e-02
4.75 2.835889e+00 -5.573221e+00 1.825705e-02
4.76 3.352514e+00 -5.606813e+00 1.856587e-02
4.77 3.758861e+00 -5.602801e+00 1.886215e-02
4.78 1.579922e+00 -5.549611e+00 1.916088e-02
4.79 3.445133e+00 -5.762096e+00 1.936015e-02
4.8 3.815061e+00 -5.640997e+00 1.962581e-02
4.81 3.845259e+00 -5.583382e+00 1.987207e-02
4.82 4.300299e+00 -5.719805e+00 2.003685e-02
4.83 4.460846e+00 -5.619173e+00 2.024031e-02
4.84 4.562024e+00 -5.586800e+00 2.043423e-02
4.85 3.581966e+00 -5.558956e+00 2.061805e-02
4.86 4.294328e+00 -5.536642e+00 2.076581e-02
4.87 5.024036e+00 -5.544336e+00 2.090813e-02
4.88 5.185683e+00 -5.570712e+00 2.102120e-02
4.89 5.143944e+00 -5.606877e+00 2.096815e-02
4.9 5.199771e+00 -5.576762e+00 2.106002e-02
4.91 5.279877e+00 -5.525935e+00 2.114545e-02
4.92 5.251754e+00 -5.589901e+00 2.117955e-02
4.93 5.289901e+00 -5.547152e+00 2.121261e-02
4.94 5.278422e+00 -5.588402e+00 2.121761e-02
4.95 5.277863e+00 -5.561586e+00 2.121835e-02
4.96 5.247442e+00 -5.599466e+00 2.118353e-02
4.97 5.222933e+00 -5.576878e+00 2.114530e-02
4.98 5.173713e+00 -5.618936e+00 2.107310e-02
4.99 5.152255e+00 -5.613430e+00 2.098989e-02
5 5.033736e+00 -5.642063e+00 2.088516e-02
5.01 4.976627e+00 -5.630101e+00 2.077161e-02
5.02 4.912578e+00 -5.650516e+00 2.062844e-02
5.03 4.792934e+00 -5.663068e+00 2.047123e-02
5.04 4.780971e+00 -5.644542e+00 2.033329e-02
5.05 4.628921e+00 -5.689911e+00 2.014499e-02
5.06 4.504990e+00 -5.671895e+00 1.993501e-02
5.07 4.354909e+00 -5.710954e+00 1.970122e-02
5.08 4.238373e+00 -5.688059e+00 1.946469e-02
5.09 4.162998e+00 -5.738702e+00 1.918824e-02
5.1 4.020884e+00 -5.727809e+00 1.890388e-02
5.11 3.840623e+00 -5.735314e+00 1.859967e-02
5.12 3.785753e+00 -5.775446e+00 1.825643e-02
5.13 3.316179e+00 -5.767798e+00 1.791656e-02
5.14 3.321866e+00 -5.781183e+00 1.756040e-02
5.15 2.947836e+00 -5.790511e+00 1.716429e-02
5.16 2.719155e+00 -5.809823e+00 1.678328e-02
5.17 2.674915e+00 -5.827376e+00 1.637134e-02
5.18 2.291265e+00 -5.879708e+00 1.592081e-02
5.19 2.279240e+00 -5.863601e+00 1.547325e-02
5.2 1.735871e+00 -5.906852e+00 1.499594e-02
5.21 1.467866e+00 -5.885742e+00 1.451678e-02
5.22 1.300625e+00 -5.957356e+00 1.400168e-02
5.23 8.047572e-01 -5.922466e+00 1.349222e-02
5.24 6.045327e-01 -5.965815e+00 1.295011e-02
5.25 6.515311e-01 -5.971177e+00 1.239041e-02
5.26 -2.219910e-02 -5.996493e+00 1.176698e-02
5.27 -1.647399e-01 -5.997347e+00 1.116875e-02
5.28 -5.712217e-01 -6.050149e+00 1.054863e-02
5.29 -7.479999e-01 -6.050726e+00 9.931056e-03
5.3 -1.410197e+00 -6.081737e+00 9.287224e-03
5.31 -3.839570e-01 -6.024240e+00 8.644478e-03
5.32 -1.838738e+00 -6.087699e+00 7.952985e-03
5.33 -2.647264e+00 -6.081681e+00 7.271723e-03
5.34 -2.709244e+00 -6.133061e+00 6.579825e-03
5.35 -2.864157e+00 -6.147524e+00 5.907173e-03
5.36 -3.505525e+00 -6.187286e+00 5.200429e-03
5.37 -3.700772e+00 -6.183856e+00 4.488046e-03
5.38 -4.077825e+00 -6.220283e+00 3.756696e-03
5.39 -4.215116e+00 -6.239151e+00 3.021018e-03
5.4 -5.030788e+00 -6.266514e+00 2.271019e-03
5.41 -5.253621e+00 -6.253149e+00 1.527598e-03
5.42 -5.898525e+00 -6.279272e+00 7.658108e-04
5.43 -5.680910e+00 -6.302869e+00 -3.739766e-06
5.44 -6.486005e+00 -6.331900e+00 -7.703962e-04
5.45 -7.295302e+00 -6.299039e+00 -1.500720e-03
5.46 -7.206502e+00 -6.322406e+00 -2.261183e-03
5.47 -7.971727e+00 -6.273151e+00 -3.018755e-03
5.48 -8.432989e+00 -6.390129e+00 -3.831439e-03
5.49 -8.288057e+00 -6.376828e+00 -4.610462e-03
5.5 -8.985285e+00 -6.410527e+00 -5.384700e-03
5.51 -9.854810e+00 -6.385788e+00 -6.156153e-03
5.52 -8.516962e+00 -6.427909e+00 -6.957441e-03
5.53 -9.766699e+00 -6.441441e+00 -7.743251e-03
5.54 -8.441871e+00 -6.448662e+00 -8.534137e-03
5.55 -1.083450e+01 -6.457134e+00 -9.315121e-03
5.56 -9.987369e+00 -6.487344e+00 -1.008709e-02
5.57 -1.122121e+01 -6.518217e+00 -1.084404e-02
5.58 -1.039078e+01 -6.530913e+00 -1.160747e-02
5.59 -1.196972e+01 -6.575047e+00 -1.232567e-02
5.6 -1.137876e+01 -6.567122e+00 -1.308554e-02
5.61 -1.141954e+01 -6.583996e+00 -1.383376e-02
5.62 -1.325660e+01 -6.607189e+00 -1.456817e-02
5.63 -1.333139e+01 -6.614292e+00 -1.529659e-02
5.64 -1.308765e+01 -6.663541e+00 -1.602387e-02
5.65 -1.500014e+01 -6.679206e+00 -1.672064e-02
5.66 -1.517655e+01 -6.686988e+00 -1.740503e-02
5.67 -1.551124e+01 -6.715235e+00 -1.808164e-02
5.68 -1.591549e+01 -6.711901e+00 -1.873754e-02
5.69 -1.624754e+01 -6.742822e+00 -1.938782e-02
5.7 -1.671406e+01 -6.766255e+00 -2.003064e-02
5.71 -1.701232e+01 -6.783788e+00 -2.064941e-02
5.72 -1.748506e+01 -6.804428e+00 -2.125332e-02
5.73 -1.776456e+01 -6.824897e+00 -2.184124e-02
5.74 -1.824737e+01 -6.839560e+00 -2.241172e-02
5.75 -1.810431e+01 -6.946329e+00 -2.319223e-02
5.76 -1.890935e+01 -6.867722e+00 -2.370211e-02
5.77 -1.925303e+01 -6.900984e+00 -2.420224e-02
5.78 -1.964822e+01 -6.914268e+00 -2.467936e-02
5.79 -1.984080e+01 -6.932490e+00 -2.514577e-02
5.8 -2.012755e+01 -6.986894e+00 -2.560403e-02
5.81 -1.856701e+01 -7.001065e+00 -2.606448e-02
5.82 -2.023421e+01 -7.019201e+00 -2.649654e-02
5.83 -2.087754e+01 -7.017696e+00 -2.689670e-02
5.84 -2.111832e+01 -7.028890e+00 -2.728260e-02
5.85 -2.126997e+01 -7.023265e+00 -2.762064e-02
5.86 -2.147255e+01 -7.035738e+00 -2.793759e-02
5.87 -2.168385e+01 -7.062211e+00 -2.826668e-02
5.88 -2.068337e+01 -7.079500e+00 -2.860775e-02
5.89 -2.157921e+01 -7.083551e+00 -2.891202e-02
5.9 -2.072100e+01 -7.082183e+00 -2.920018e-02
5.91 -2.187694e+01 -7.095822e+00 -2.946632e-02
5.92 -2.160443e+01 -7.083364e+00 -2.971537e-02
5.93 -2.110445e+01 -7.099799e+00 -2.995214e-02
5.94 -2.263868e+01 -7.110723e+00 -3.015450e-02
5.95 -2.294083e+01 -7.121554e+00 -3.034378e-02
5.96 -2.288506e+01 -7.124147e+00 -3.050912e-02
5.97 -2.262170e+01 -7.127654e+00 -3.065588e-02
5.98 -2.309957e+01 -7.133053e+00 -3.078812e-02
5.99 -2.307762e+01 -7.138881e+00 -3.090309e-02
6 -2.310179e+01 -7.142567e+00 -3.099913e-02
6.01 -2.313633e+01 -7.118386e+00 -3.106673e-02
6.02 -2.316784e+01 -7.127594e+00 -3.112465e-02
6.03 -2.317534e+01 -7.105293e+00 -3.116225e-02
6.04 -2.318323e+01 -7.119908e+00 -3.118763e-02
6.05 -2.316810e+01 -7.093805e+00 -3.118521e-02
6.06 -2.318462e+01 -7.118578e+00 -3.119617e-02
6.07 -2.313924e+01 -7.083246e+00 -3.115247e-02
6.08 -2.313934e+01 -7.107187e+00 -3.112698e-02
6.09 -2.303440e+01 -7.053814e+00 -3.102364e-02
6.1 -2.299582e+01 -7.070694e+00 -3.093301e-02
6.11 -2.292543e+01 -7.048845e+00 -3.082980e-02
6.12 -2.286176e+01 -7.054152e+00 -3.071275e-02
6.13 -2.276447e+01 -7.018305e+00 -3.056864e-02
6.14 -2.267951e+01 -7.027162e+00 -3.041746e-02
6.15 -2.256882e+01 -6.992122e+00 -3.024638e-02
6.16 -2.247414e+01 -6.998304e+00 -3.006745e-02
6.17 -2.234486e+01 -6.966159e+00 -2.986718e-02
6.18 -2.221600e+01 -6.967244e+00 -2.965267e-02
6.19 -2.210389e+01 -6.940824e+00 -2.944653e-02
6.2 -2.206415e+01 -7.028492e+00 -2.922345e-02
6.21 -2.186274e+01 -6.954693e+00 -2.896551e-02
6.22 -2.166284e+01 -6.912748e+00 -2.869820e-02
6.23 -2.148620e+01 -6.858036e+00 -2.842368e-02
6.24 -2.131486e+01 -6.858311e+00 -2.813665e-02
6.25 -2.113245e+01 -6.812166e+00 -2.783048e-02
6.26 -2.098416e+01 -6.813479e+00 -2.752168e-02
6.27 -2.075964e+01 -6.776916e+00 -2.719086e-02
6.28 -2.058059e+01 -6.775336e+00 -2.685176e-02
6.29 -2.037281e+01 -6.750657e+00 -2.649895e-02
6.3 -2.019260e+01 -6.743563e+00 -2.614137e-02
6.31 -1.996336e+01 -6.705038e+00 -2.576678e-02
6.32 -1.975331e+01 -6.703595e+00 -2.539156e-02
6.33 -1.951440e+01 -6.661785e+00 -2.499453e-02
6.34 -1.930453e+01 -6.659332e+00 -2.459654e-02
6.35 -1.906089e+01 -6.635595e+00 -2.418047e-02
6.36 -1.881011e+01 -6.612290e+00 -2.376433e-02
6.37 -1.859872e+01 -6.584078e+00 -2.333152e-02
6.38 -1.829550e+01 -6.557915e+00 -2.289183e-02
6.39 -1.808068e+01 -6.548843e+00 -2.244666e-02
6.4 -1.779188e+01 -6.504656e+00 -2.198578e-02
6.41 -1.753830e+01 -6.499571e+00 -2.152218e-02
6.42 -1.729880e+01 -6.479490e+00 -2.106077e-02
6.43 -1.700003e+01 -6.458597e+00 -2.058305e-02
6.44 -1.676466e+01 -6.433258e+00 -2.011571e-02
6.45 -1.644405e+01 -6.411305e+00 -1.961982e-02
6.46 -1.678390e+01 -6.367671e+00 -1.909026e-02
6.47 -1.609443e+01 -6.366937e+00 -1.856835e-02
6.48 -1.560733e+01 -6.355549e+00 -1.805545e-02
6.49 -1.546639e+01 -6.344494e+00 -1.753561e-02
6.5 -1.500092e+01 -6.305898e+00 -1.699765e-02
6.51 -1.467254e+01 -6.284769e+00 -1.645749e-02
6.52 -1.438891e+01 -6.269937e+00 -1.591737e-02
6.53 -1.407237e+01 -6.240959e+00 -1.537383e-02
6.54 -1.387970e+01 -6.220991e+00 -1.481935e-02
6.55 -1.346805e+01 -6.190042e+00 -1.422010e-02
6.56 -1.325889e+01 -6.196726e+00 -1.368655e-02
6.57 -1.286100e+01 -6.174876e+00 -1.312796e-02
6.58 -1.267473e+01 -6.149720e+00 -1.254842e-02
6.59 -1.234969e+01 -6.201618e+00 -1.198677e-02
6.6 -1.213141e+01 -6.134332e+00 -1.141904e-02
6.61 -1.158456e+01 -6.117028e+00 -1.083797e-02
6.62 -1.135035e+01 -6.095769e+00 -1.026595e-02
6.63 -1.097805e+01 -6.087247e+00 -9.691767e-03
6.64 -1.076752e+01 -6.068443e+00 -9.119532e-03
6.65 -1.034377e+01 -6.074018e+00 -8.541600e-03
6.66 -1.001685e+01 -6.051193e+00 -7.962686e-03
6.67 -9.763863e+00 -6.038804e+00 -7.388529e-03
6.68 -9.450875e+00 -6.039702e+00 -6.854745e-03
6.69 -9.210017e+00 -6.020931e+00 -6.277586e-03
6.7 -8.830534e+00 -6.010063e+00 -5.672774e-03
6.71 -8.643907e+00 -6.002005e+00 -5.077607e-03
6.72 -8.249388e+00 -5.991015e+00 -4.486930e-03
6.73 -8.033735e+00 -5.989613e+00 -3.895041e-03
6.74 -7.653004e+00 -5.970655e+00 -3.295978e-03
6.75 -7.479434e+00 -5.966704e+00 -2.699560e-03
6.76 -7.297060e+00 -5.961865e+00 -2.104089e-03
6.77 -6.988802e+00 -5.971893e+00 -1.514416e-03
6.78 -6.801579e+00 -5.954102e+00 -9.168558e-04
6.79 -6.316248e+00 -5.959785e+00 -3.231313e-04
6.8 -5.841016e+00 -5.946466e+00 2.721906e-04
6.81 -5.655489e+00 -5.943916e+00 8.655392e-04
6.82 -5.261385e+00 -5.929146e+00 1.461255e-03
6.83 -5.257072e+00 -5.924530e+00 2.050715e-03
6.84 -5.094731e+00 -5.914424e+00 2.637909e-03
6.85 -4.482195e+00 -5.915502e+00 3.222364e-03
6.86 -4.058402e+00 -5.911293e+00 3.805487e-03
6.87 -3.801673e+00 -5.901587e+00 4.386404e-03
6.88 -3.375591e+00 -5.898226e+00 4.963872e-03
6.89 -3.168335e+00 -5.894612e+00 5.539405e-03
6.9 -2.802601e+00 -5.885660e+00 6.110826e-03
6.91 -2.536333e+00 -5.881307e+00 6.679698e-03
6.92 -2.196891e+00 -5.875773e+00 7.244453e-03
6.93 -1.940603e+00 -5.870501e+00 7.803540e-03
6.94 -1.592309e+00 -5.862384e+00 8.358701e-03
6.95 -1.352056e+00 -5.869403e+00 8.903445e-03
6.96 -1.017446e+00 -5.855560e+00 9.449910e-03
6.97 -7.761971e-01 -5.864221e+00 9.987109e-03
6.98 -4.803874e-01 -5.884271e+00 1.050695e-02
6.99 -2.789810e-01 -5.881909e+00 1.103283e-02
7 6.324903e-02 -5.853374e+00 1.155809e-02
7.01 3.353770e-01 -5.852299e+00 1.207310e-02
7.02 6.360690e-01 -5.840633e+00 1.257540e-02
7.03 8.989962e-01 -5.830064e+00 1.307480e-02
7.04 1.126380e+00 -5.822434e+00 1.356794e-02
7.05 1.409241e+00 -5.808771e+00 1.404674e-02
7.06 1.661305e+00 -5.800786e+00 1.451826e-02
7.07 1.902768e+00 -5.798542e+00 1.497944e-02
7.08 2.157056e+00 -5.783999e+00 1.543081e-02
7.09 2.451432e+00 -5.756653e+00 1.596082e-02
7.1 2.614152e+00 -5.808535e+00 1.637749e-02
7.11 2.845946e+00 -5.772483e+00 1.680463e-02
7.12 3.060948e+00 -5.738187e+00 1.722373e-02
7.13 3.248357e+00 -5.753801e+00 1.761359e-02
7.14 3.544821e+00 -5.730414e+00 1.799840e-02
7.15 3.721786e+00 -5.729689e+00 1.836790e-02
7.16 3.923428e+00 -5.718829e+00 1.872544e-02
7.17 4.084243e+00 -5.725547e+00 1.906496e-02
7.18 4.265186e+00 -5.708020e+00 1.939637e-02
7.19 4.424934e+00 -5.710637e+00 1.970767e-02
7.2 4.585225e+00 -5.698759e+00 2.000772e-02
7.21 4.740244e+00 -5.697815e+00 2.029265e-02
7.22 4.875543e+00 -5.691113e+00 2.056259e-02
7.23 5.017851e+00 -5.681236e+00 2.081936e-02
7.24 5.133728e+00 -5.685916e+00 2.105728e-02
7.25 5.261102e+00 -5.672879e+00 2.128443e-02
7.26 5.368129e+00 -5.674275e+00 2.149570e-02
7.27 5.452931e+00 -5.681751e+00 2.168503e-02
7.28 5.569379e+00 -5.664358e+00 2.186901e-02
7.29 5.649600e+00 -5.655259e+00 2.202768e-02
7.3 5.701730e+00 -5.663640e+00 2.215227e-02
7.31 5.773910e+00 -5.660446e+00 2.227553e-02
7.32 5.847679e+00 -5.649184e+00 2.240101e-02
7.33 5.898335e+00 -5.651816e+00 2.250952e-02
7.34 5.952406e+00 -5.644327e+00 2.259908e-02
7.35 5.991025e+00 -5.642421e+00 2.267934e-02
7.36 6.023170e+00 -5.641830e+00 2.273724e-02
7.37 6.053149e+00 -5.634818e+00 2.278835e-02
7.38 6.065597e+00 -5.636296e+00 2.281699e-02
7.39 6.085420e+00 -5.628071e+00 2.283921e-02
7.4 6.025656e+00 -5.675936e+00 2.281864e-02
7.41 6.041443e+00 -5.660218e+00 2.280898e-02
7.42 6.033315e+00 -5.647070e+00 2.278168e-02
7.43 5.997553e+00 -5.658661e+00 2.273738e-02
7.44 5.965073e+00 -5.658625e+00 2.267276e-02
7.45 5.935462e+00 -5.651884e+00 2.261066e-02
7.46 5.882811e+00 -5.659611e+00 2.252374e-02
7.47 5.821986e+00 -5.663753e+00 2.241914e-02
7.48 5.751950e+00 -5.675661e+00 2.230259e-02
7.49 5.680722e+00 -5.678136e+00 2.217052e-02
7.5 5.601438e+00 -5.683325e+00 2.202564e-02
7.51 5.517399e+00 -5.685334e+00 2.186979e-02
7.52 5.331752e+00 -5.764321e+00 2.167370e-02
7.53 5.273917e+00 -5.731443e+00 2.148874e-02
7.54 5.175460e+00 -5.727936e+00 2.129261e-02
7.55 5.061462e+00 -5.729952e+00 2.107894e-02
7.56 4.941353e+00 -5.733790e+00 2.085376e-02
7.57 4.807111e+00 -5.743787e+00 2.061544e-02
7.58 4.674024e+00 -5.747071e+00 2.036372e-02
7.59 4.560736e+00 -5.750997e+00 2.010551e-02
7.6 4.388515e+00 -5.759702e+00 1.983476e-02
7.61 4.232008e+00 -5.762794e+00 1.954463e-02
7.62 4.074407e+00 -5.771370e+00 1.925415e-02
7.63 3.951989e+00 -5.770437e+00 1.896227e-02
7.64 3.740216e+00 -5.797898e+00 1.865636e-02
7.65 3.581972e+00 -5.791796e+00 1.833747e-02
7.66 3.499888e+00 -5.798391e+00 1.800750e-02
7.67 3.219331e+00 -5.805057e+00 1.766523e-02
7.68 3.150682e+00 -5.802324e+00 1.732101e-02
7.69 2.853996e+00 -5.815058e+00 1.697458e-02
7.7 2.782872e+00 -5.821377e+00 1.662387e-02
7.71 2.468532e+00 -5.833966e+00 1.626324e-02
7.72 2.388548e+00 -5.839321e+00 1.589575e-02
7.73 2.064360e+00 -5.856394e+00 1.552114e-02
7.74 2.014592e+00 -5.859929e+00 1.514252e-02
7.75 1.651283e+00 -5.875988e+00 1.475844e-02
7.76 1.618794e+00 -5.869982e+00 1.437377e-02
7.77 1.240089e+00 -5.886698e+00 1.398252e-02
7.78 1.220878e+00 -5.889690e+00 1.359081e-02
7.79 8.595423e-01 -5.869783e+00 1.321137e-02
7.8 7.802384e-01 -5.891575e+00 1.281968e-02
7.81 4.104974e-01 -5.908495e+00 1.241727e-02
7.82 3.626335e-01 -5.915047e+00 1.201831e-02
7.83 3.396242e-01 -5.631918e+00 1.172169e-02
7.84 1.106317e-03 -5.785564e+00 1.137656e-02
7.85 -2.407360e-01 -5.845078e+00 1.101645e-02
7.86 -5.174619e-01 -5.865246e+00 1.063608e-02
7.87 -6.917203e-01 -5.892616e+00 1.024505e-02
7.88 -9.196903e-01 -5.903215e+00 9.855124e-03
7.89 -1.115673e+00 -5.921473e+00 9.467041e-03
7.9 -1.130264e+00 -5.941129e+00 9.074378e-03
7.91 -1.692083e+00 -5.998618e+00 8.527535e-03
7.92 -1.808716e+00 -5.948325e+00 8.160500e-03
7.93 -2.018625e+00 -5.953096e+00 7.779470e-03
7.94 -2.213654e+00 -5.966867e+00 7.398081e-03
7.95 -2.463647e+00 -6.002188e+00 7.016042e-03
7.96 -2.626280e+00 -5.987386e+00 6.643029e-03
7.97 -2.816979e+00 -5.988002e+00 6.274387e-03
7.98 -3.013007e+00 -5.992257e+00 5.907175e-03
7.99 -3.030138e+00 -5.978938e+00 5.549471e-03
8 -3.234087e+00 -6.002124e+00 5.194220e-03
8.01 -3.609249e+00 -5.971879e+00 4.891249e-03
8.02 -3.704940e+00 -6.021272e+00 4.606006e-03
8.03 -3.820808e+00 -6.023361e+00 4.276088e-03
8.04 -4.362479e+00 -6.258818e+00 3.808063e-03
8.05 -4.321728e+00 -6.128119e+00 3.450932e-03
8.06 -4.406175e+00 -6.116800e+00 3.114174e-03
8.07 -4.767055e+00 -6.070536e+00 2.793587e-03
8.08 -4.887699e+00 -6.085191e+00 2.456039e-03
8.09 -5.022583e+00 -6.074512e+00 2.142848e-03
8.1 -5.237398e+00 -6.078743e+00 1.835931e-03
8.11 -5.308289e+00 -6.098399e+00 1.532003e-03
8.12 -5.426150e+00 -6.045030e+00 1.252496e-03
8.13 -5.573451e+00 -6.059640e+00 9.852943e-04
8.14 -5.666179e+00 -6.028962e+00 7.281491e-04
8.15 -5.771615e+00 -6.133881e+00 4.337664e-04
8.16 -5.896928e+00 -6.061825e+00 1.768723e-04
8.17 -6.149560e+00 -6.065526e+00 -7.792906e-05
8.18 -6.279629e+00 -6.046576e+00 -3.171020e-04
8.19 -6.261856e+00 -6.062950e+00 -5.527355e-04
8.2 -6.348971e+00 -6.037893e+00 -7.689458e-04
8.21 -6.383953e+00 -6.089500e+00 -1.005391e-03
8.22 -6.377580e+00 -6.056723e+00 -1.207664e-03
8.23 -6.416340e+00 -6.044201e+00 -1.402164e-03
8.24 -6.849570e+00 -6.054247e+00 -1.593336e-03
8.25 -7.004067e+00 -6.027694e+00 -1.767906e-03
8.26 -7.051653e+00 -6.047956e+00 -1.942440e-03
8.27 -6.962792e+00 -6.022567e+00 -2.098142e-03
8.28 -7.210092e+00 -6.043950e+00 -2.250560e-03
8.29 -7.099810e+00 -6.019787e+00 -2.387820e-03
8.3 -7.336797e+00 -6.033920e+00 -2.519625e-03
8.31 -7.181566e+00 -5.843424e+00 -2.583789e-03
8.32 -7.425882e+00 -6.020197e+00 -2.697892e-03
8.33 -7.300516e+00 -5.959887e+00 -2.787599e-03
8.34 -7.508054e+00 -6.008004e+00 -2.882117e-03
8.35 -7.448184e+00 -5.983427e+00 -2.958166e-03
8.36 -7.571601e+00 -5.999018e+00 -3.032381e-03
8.37 -7.592566e+00 -5.982722e+00 -3.091594e-03
8.38 -7.629734e+00 -6.004460e+00 -3.144544e-03
8.39 -7.642396e+00 -5.990932e+00 -3.189009e-03
8.4 -7.599268e+00 -5.991902e+00 -3.217318e-03
8.41 -7.650779e+00 -5.977479e+00 -3.226119e-03
8.42 -7.664466e+00 -5.989686e+00 -3.243077e-03
8.43 -7.643616e+00 -5.987812e+00 -3.256789e-03
8.44 -7.624045e+00 -5.992072e+00 -3.268406e-03
8.45 -7.644704e+00 -5.984091e+00 -3.260987e-03
8.46 -7.663770e+00 -5.988644e+00 -3.249866e-03
8.47 -7.715430e+00 -6.205323e+00 -3.307417e-03
8.48 -7.773222e+00 -6.058615e+00 -3.262949e-03
8.49 -7.727253e+00 -6.030270e+00 -3.218426e-03
8.5 -7.756756e+00 -6.020809e+00 -3.176053e-03
8.51 -7.776713e+00 -6.165396e+00 -3.167036e-03
8.52 -7.849430e+00 -6.040182e+00 -3.085272e-03
8.53 -7.552303e+00 -5.998955e+00 -2.998896e-03
8.54 -7.461591e+00 -5.966976e+00 -2.915899e-03
8.55 -7.446901e+00 -5.972909e+00 -2.830646e-03
8.56 -7.376633e+00 -5.929994e+00 -2.726079e-03
8.57 -7.303059e+00 -5.949151e+00 -2.613779e-03
8.58 -7.197305e+00 -5.929261e+00 -2.499402e-03
8.59 -7.173571e+00 -5.953646e+00 -2.384732e-03
8.6 -7.796497e+00 -5.914290e+00 -2.242032e-03
8.61 -7.061732e+00 -5.958907e+00 -2.115494e-03
8.62 -6.913083e+00 -5.927908e+00 -1.987396e-03
8.63 -6.913706e+00 -5.952804e+00 -1.860208e-03
8.64 -6.797503e+00 -5.949299e+00 -1.720656e-03
8.65 -6.821201e+00 -6.000992e+00 -1.602536e-03
8.66 -7.057041e+00 -5.940738e+00 -1.445284e-03
8.67 -6.664891e+00 -5.956963e+00 -1.293711e-03
8.68 -7.032265e+00 -5.928514e+00 -1.133619e-03
8.69 -6.620045e+00 -5.951251e+00 -9.792793e-04
8.7 -6.359855e+00 -5.880390e+00 -8.054519e-04
8.71 -6.333156e+00 -5.934863e+00 -6.490260e-04
8.72 -7.224910e+00 -5.906947e+00 -4.767219e-04
8.73 -6.077146e+00 -5.933579e+00 -2.999178e-04
8.74 -6.500380e+00 -5.912424e+00 -9.834817e-05
8.75 -6.066538e+00 -5.937790e+00 8.140360e-05
8.76 -6.133194e+00 -5.880907e+00 2.540178e-04
8.77 -5.921597e+00 -5.920524e+00 4.388260e-04
8.78 -5.955862e+00 -5.917252e+00 6.273086e-04
8.79 -6.106493e+00 -5.917953e+00 8.161950e-04
8.8 -5.256148e+00 -5.954943e+00 9.980077e-04
8.81 -5.586939e+00 -5.943861e+00 1.193135e-03
8.82 -5.735708e+00 -5.939106e+00 1.391129e-03
8.83 -5.400435e+00 -5.954966e+00 1.577471e-03
8.84 -5.705235e+00 -5.940615e+00 1.776916e-03
8.85 -5.443173e+00 -6.003662e+00 1.967871e-03
8.86 -5.095190e+00 -5.969669e+00 2.150352e-03
8.87 -5.310063e+00 -5.954533e+00 2.346803e-03
8.88 -5.097479e+00 -5.948892e+00 2.542210e-03
8.89 -5.573695e+00 -5.944492e+00 2.735739e-03
8.9 -4.443137e+00 -5.949505e+00 2.923010e-03
8.91 -7.060901e+00 -5.883141e+00 3.120273e-03
8.92 -5.176006e+00 -5.920032e+00 3.319989e-03
8.93 -4.036814e+00 -5.879762e+00 3.518496e-03
8.94 -3.999029e+00 -5.887800e+00 3.689291e-03
8.95 -3.965623e+00 -5.935751e+00 3.836743e-03
8.96 -4.175842e+00 -5.946135e+00 4.001937e-03
8.97 -4.298522e+00 -5.953269e+00 4.175557e-03
8.98 -3.727298e+00 -5.932270e+00 4.358373e-03
8.99 -3.662599e+00 -5.967538e+00 4.518777e-03
9 -3.621464e+00 -6.009235e+00 4.603325e-03
9.01 -3.542100e+00 -5.941585e+00 4.820619e-03
9.02 -3.392523e+00 -5.985459e+00 4.996418e-03
9.03 -3.588483e+00 -5.968463e+00 5.156377e-03
9.04 -3.400631e+00 -5.937349e+00 5.328569e-03
9.05 -3.213613e+00 -5.956375e+00 5.489539e-03
9.06 -3.152055e+00 -5.996161e+00 5.636059e-03
9.07 -3.610420e+00 -5.978157e+00 5.783661e-03
9.08 -3.006796e+00 -5.987738e+00 5.926118e-03
9.09 -2.859319e+00 -5.974351e+00 6.080198e-03
9.1 -2.784684e+00 -6.001466e+00 6.214540e-03
9.11 -3.252017e+00 -5.997982e+00 6.350674e-03
9.12 -2.630692e+00 -6.002227e+00 6.484852e-03
9.13 -2.611684e+00 -5.982288e+00 6.616025e-03
9.14 -2.616631e+00 -6.022722e+00 6.728443e-03
9.15 -2.944378e+00 -6.017375e+00 6.843963e-03
