*************************Generated by extractQP.sh*************************
*      Thu Jan  9 10:54:29 MST 2025. Case: 
* Note: Outputs can be visualized with plotQP.py
***************************************************************************
Time(s) p0(Pa) p1(Pa) Q(m3/s)
13.68 -1.102122e+02 -7.513074e+00 -4.009313e-02
13.69 -9.538376e+01 -7.921917e+00 -3.961158e-02
13.7 -1.080137e+02 -7.667741e+00 -3.921407e-02
13.71 -1.101384e+02 -7.231143e+00 -3.845503e-02
13.72 -1.001866e+02 -7.332023e+00 -3.783681e-02
13.73 -1.030873e+02 -7.237757e+00 -3.739227e-02
13.74 -1.045967e+02 -7.173307e+00 -3.698235e-02
13.75 -7.779426e+01 -7.581335e+00 -3.654851e-02
13.76 -9.735719e+01 -7.081204e+00 -3.564805e-02
13.77 -9.909289e+01 -6.917271e+00 -3.468317e-02
13.78 -5.275279e+01 -8.021955e+00 -3.401168e-02
13.79 -8.711287e+01 -6.454061e+00 -3.311298e-02
13.8 -1.048737e+02 -6.388470e+00 -3.270511e-02
13.81 -1.083234e+02 -6.284330e+00 -3.205700e-02
13.82 -1.100445e+02 -5.948027e+00 -3.088259e-02
13.83 -9.407185e+01 -6.224210e+00 -2.968274e-02
13.84 -1.011563e+02 -5.872943e+00 -2.860813e-02
13.85 -6.942670e+01 -7.069512e+00 -2.782640e-02
13.86 -7.962796e+01 -6.259603e+00 -2.622020e-02
13.87 -7.936701e+01 -5.914119e+00 -2.476688e-02
13.88 -6.128747e+01 -6.305921e+00 -2.385676e-02
13.89 -7.140600e+01 -6.028756e+00 -2.282651e-02
13.9 -6.293056e+01 -6.137706e+00 -2.173157e-02
13.91 -5.134763e+01 -6.189140e+00 -2.052930e-02
13.92 -6.296982e+01 -5.936683e+00 -1.932567e-02
13.93 -5.738365e+01 -5.887405e+00 -1.827945e-02
13.94 -4.014426e+01 -5.972033e+00 -1.717196e-02
13.95 -4.584370e+01 -5.809739e+00 -1.607567e-02
13.96 -5.205165e+01 -5.698816e+00 -1.503589e-02
13.97 -3.609897e+01 -5.736459e+00 -1.384114e-02
13.98 -4.551899e+01 -5.475312e+00 -1.243157e-02
13.99 -3.772216e+01 -5.558927e+00 -1.127410e-02
14 -2.263385e+01 -5.541529e+00 -1.012515e-02
14.01 -4.550915e+01 -5.248611e+00 -8.651003e-03
14.02 -4.562825e+01 -5.168075e+00 -7.186221e-03
14.03 -1.067315e+01 -5.461281e+00 -5.942315e-03
14.04 -9.467996e+00 -5.404875e+00 -4.684337e-03
14.05 -9.979807e+00 -5.350199e+00 -3.442902e-03
14.06 -5.158722e+00 -5.360571e+00 -2.246482e-03
14.07 -1.374202e+01 -5.215416e+00 -9.424054e-04
14.08 -4.495346e+00 -5.225694e+00 3.607190e-04
14.09 -7.290959e+00 -5.134050e+00 1.719442e-03
14.1 1.127389e+01 -5.198382e+00 2.938078e-03
14.11 9.055996e-01 -5.066628e+00 4.322738e-03
14.12 7.802214e+00 -5.052916e+00 5.720979e-03
14.13 2.454185e+01 -5.179899e+00 6.986731e-03
14.14 1.279023e+01 -5.014995e+00 8.320956e-03
14.15 1.123965e+01 -4.963381e+00 9.645509e-03
14.16 2.061560e+01 -4.925107e+00 1.086524e-02
14.17 2.806541e+01 -4.861645e+00 1.217299e-02
14.18 1.506982e+01 -4.603346e+00 1.354239e-02
14.19 3.003457e+01 -4.914147e+00 1.464493e-02
14.2 4.046495e+01 -4.913463e+00 1.588172e-02
14.21 3.147691e+01 -4.562635e+00 1.731003e-02
14.22 4.904768e+01 -5.125750e+00 1.839697e-02
14.23 4.032258e+01 -4.359606e+00 2.001413e-02
14.24 6.480113e+01 -4.937294e+00 2.118876e-02
14.25 5.261013e+01 -4.986565e+00 2.228255e-02
14.26 6.174620e+01 -4.876566e+00 2.366070e-02
14.27 8.187282e+01 -5.199764e+00 2.484188e-02
14.28 6.193168e+01 -4.697770e+00 2.610244e-02
14.29 6.043502e+01 -4.522845e+00 2.724579e-02
14.3 6.869325e+01 -4.596142e+00 2.835084e-02
14.31 7.340639e+01 -4.654592e+00 2.958176e-02
14.32 8.539162e+01 -4.685784e+00 3.083360e-02
14.33 7.566094e+01 -4.408737e+00 3.198518e-02
14.34 8.369468e+01 -4.437240e+00 3.301929e-02
14.35 8.415743e+01 -4.311138e+00 3.415102e-02
14.36 9.502357e+01 -5.064832e+00 3.508861e-02
14.37 6.238773e+01 -3.093409e+00 3.665214e-02
14.38 9.270857e+01 -4.225394e+00 3.743550e-02
14.39 9.227832e+01 -4.057791e+00 3.828849e-02
14.4 1.072659e+02 -4.746496e+00 3.900532e-02
14.41 1.002198e+02 -3.927251e+00 4.010629e-02
14.42 8.953561e+01 -3.727479e+00 4.097979e-02
14.43 1.048259e+02 -3.819134e+00 4.187953e-02
14.44 9.746094e+01 -3.665753e+00 4.267971e-02
14.45 1.101640e+02 -3.766466e+00 4.346999e-02
14.46 1.088488e+02 -3.977787e+00 4.406959e-02
14.47 1.040788e+02 -3.312718e+00 4.506085e-02
14.48 1.108314e+02 -3.444945e+00 4.580948e-02
14.49 1.206262e+02 -3.736684e+00 4.640018e-02
14.5 1.162144e+02 -3.480581e+00 4.707928e-02
14.51 1.237583e+02 -3.795643e+00 4.767664e-02
14.52 1.167493e+02 -3.288569e+00 4.847040e-02
14.53 1.223722e+02 -3.301880e+00 4.915982e-02
14.54 1.399886e+02 -3.791547e+00 4.953342e-02
14.55 1.221573e+02 -3.292684e+00 5.000021e-02
14.56 1.080188e+02 -2.369914e+00 5.066511e-02
14.57 1.345143e+02 -3.365519e+00 5.116717e-02
14.58 1.288156e+02 -3.126174e+00 5.171109e-02
14.59 1.343685e+02 -3.254439e+00 5.216326e-02
14.6 1.454362e+02 -3.441552e+00 5.256615e-02
14.61 1.373082e+02 -3.121737e+00 5.297165e-02
14.62 1.328886e+02 -2.968735e+00 5.322618e-02
14.63 1.396502e+02 -3.244616e+00 5.346745e-02
14.64 1.341291e+02 -2.957950e+00 5.388492e-02
14.65 1.380729e+02 -2.883386e+00 5.417908e-02
14.66 1.361429e+02 -3.068283e+00 5.431972e-02
14.67 1.408807e+02 -2.973890e+00 5.455436e-02
14.68 1.351637e+02 -2.817098e+00 5.474911e-02
14.69 1.466790e+02 -3.315356e+00 5.472838e-02
14.7 1.272404e+02 -2.568044e+00 5.479516e-02
14.71 1.357974e+02 -2.819387e+00 5.489705e-02
14.72 1.383251e+02 -2.769525e+00 5.504611e-02
14.73 1.332391e+02 -2.652137e+00 5.519535e-02
14.74 1.302471e+02 -2.486233e+00 5.528328e-02
14.75 1.390538e+02 -2.968221e+00 5.500629e-02
14.76 1.383366e+02 -3.006138e+00 5.471933e-02
14.77 1.335333e+02 -2.824338e+00 5.451760e-02
14.78 1.318261e+02 -2.834984e+00 5.422653e-02
14.79 1.513149e+02 -3.519083e+00 5.390464e-02
14.8 1.335793e+02 -3.036027e+00 5.378524e-02
14.81 1.360213e+02 -2.881615e+00 5.363844e-02
14.82 1.297372e+02 -2.830203e+00 5.345467e-02
14.83 1.354424e+02 -3.043534e+00 5.329620e-02
14.84 1.349392e+02 -3.024361e+00 5.321223e-02
14.85 1.286159e+02 -3.029980e+00 5.289984e-02
14.86 1.447863e+02 -3.566059e+00 5.255622e-02
14.87 1.300729e+02 -3.096675e+00 5.236425e-02
14.88 1.342251e+02 -3.390298e+00 5.196519e-02
14.89 1.266846e+02 -3.155486e+00 5.163203e-02
14.9 1.276564e+02 -3.181465e+00 5.135132e-02
14.91 1.268447e+02 -3.335408e+00 5.095417e-02
14.92 1.308389e+02 -3.505700e+00 5.050436e-02
14.93 1.164621e+02 -3.350745e+00 5.017152e-02
14.94 1.391987e+02 -4.142227e+00 4.997539e-02
14.95 1.353958e+02 -3.891930e+00 4.970060e-02
14.96 9.101303e+01 -1.984018e+00 4.940349e-02
14.97 1.323972e+02 -4.448048e+00 4.810839e-02
14.98 1.150838e+02 -3.716540e+00 4.732791e-02
14.99 1.146850e+02 -3.068631e+00 4.732903e-02
15 1.163234e+02 -3.698540e+00 4.686690e-02
15.01 1.099113e+02 -4.145447e+00 4.630526e-02
15.02 1.079246e+02 -3.720146e+00 4.634580e-02
15.03 1.231866e+02 -4.376747e+00 4.599756e-02
15.04 1.334396e+02 -5.011633e+00 4.523494e-02
15.05 1.042381e+02 -3.955187e+00 4.462248e-02
15.06 1.105009e+02 -4.226540e+00 4.391161e-02
15.07 9.595453e+01 -3.920151e+00 4.329685e-02
15.08 1.097988e+02 -4.419941e+00 4.255783e-02
15.09 9.824040e+01 -4.232840e+00 4.188995e-02
15.1 9.307343e+01 -4.082017e+00 4.124315e-02
15.11 1.242319e+02 -5.334044e+00 4.040766e-02
15.12 9.806838e+01 -4.635172e+00 3.984758e-02
15.13 1.072164e+02 -5.121633e+00 3.905187e-02
15.14 1.270573e+02 -5.910738e+00 3.805427e-02
15.15 8.846654e+01 -4.761682e+00 3.716574e-02
15.16 1.085691e+02 -5.401094e+00 3.612815e-02
15.17 9.942755e+01 -5.326206e+00 3.537191e-02
15.18 1.007125e+02 -5.339900e+00 3.462118e-02
15.19 7.101785e+01 -4.879418e+00 3.373649e-02
15.2 8.194943e+01 -5.205042e+00 3.268442e-02
15.21 7.707556e+01 -5.306541e+00 3.180535e-02
15.22 7.810205e+01 -5.249017e+00 3.093370e-02
15.23 9.107612e+01 -6.062454e+00 2.969954e-02
15.24 4.430799e+01 -4.749019e+00 2.892869e-02
15.25 7.498690e+01 -5.697322e+00 2.804146e-02
15.26 6.881862e+01 -5.509666e+00 2.723882e-02
15.27 8.423154e+01 -6.187438e+00 2.616618e-02
15.28 6.075885e+01 -5.505340e+00 2.524164e-02
15.29 3.983449e+01 -5.343864e+00 2.424272e-02
15.3 5.506409e+01 -6.081080e+00 2.328662e-02
15.31 5.624281e+01 -6.012927e+00 2.283412e-02
15.32 3.898816e+01 -5.647274e+00 2.216153e-02
15.33 5.028568e+01 -6.062735e+00 2.103920e-02
15.34 4.057108e+01 -6.005305e+00 1.999672e-02
15.35 4.068414e+01 -5.941438e+00 1.898957e-02
15.36 4.572337e+01 -6.335443e+00 1.768333e-02
15.37 2.953334e+01 -6.075153e+00 1.654170e-02
15.38 3.039964e+01 -6.285698e+00 1.532417e-02
15.39 3.682154e+01 -6.171481e+00 1.420966e-02
15.4 1.084464e+01 -5.936621e+00 1.311291e-02
15.41 1.950826e+01 -6.653579e+00 1.168256e-02
15.42 4.638900e+01 -6.898821e+00 1.050592e-02
15.43 1.819137e+01 -6.543633e+00 9.650523e-03
15.44 2.017511e+01 -6.309327e+00 8.716824e-03
15.45 3.831099e+00 -7.003216e+00 7.305301e-03
15.46 1.433855e+01 -6.867482e+00 6.136238e-03
15.47 5.854712e+00 -6.612211e+00 5.409918e-03
15.48 9.620887e+00 -6.819752e+00 4.322050e-03
15.49 -6.311963e+00 -6.735062e+00 3.156202e-03
15.5 1.242603e+00 -7.042748e+00 1.910173e-03
15.51 -1.504496e+01 -6.758395e+00 1.039785e-03
15.52 2.258983e+00 -7.119615e+00 -1.103298e-05
15.53 -2.524848e+01 -6.933849e+00 -1.127897e-03
15.54 -1.729292e+01 -7.076792e+00 -2.470815e-03
15.55 -1.144555e+01 -7.201288e+00 -3.620570e-03
15.56 -2.222583e+01 -7.004677e+00 -4.566559e-03
15.57 -4.293783e+01 -6.890313e+00 -5.632834e-03
15.58 -1.904867e+01 -7.385076e+00 -6.975050e-03
15.59 -4.133321e+01 -6.979244e+00 -7.984219e-03
15.6 -2.112632e+01 -7.560392e+00 -9.447934e-03
15.61 -3.493907e+01 -7.395234e+00 -1.075428e-02
15.62 -3.099461e+01 -7.646129e+00 -1.220702e-02
15.63 -5.113939e+01 -7.450241e+00 -1.357229e-02
15.64 -4.512793e+01 -7.621578e+00 -1.502210e-02
15.65 -5.422440e+01 -7.636703e+00 -1.647226e-02
15.66 -7.269369e+01 -7.499113e+00 -1.775463e-02
15.67 -6.133024e+01 -7.740104e+00 -1.908306e-02
15.68 -2.882034e+01 -8.414754e+00 -2.055544e-02
15.69 -6.107927e+01 -8.010907e+00 -2.173839e-02
15.7 -7.341279e+01 -7.887257e+00 -2.283689e-02
15.71 -7.687711e+01 -7.808548e+00 -2.393594e-02
15.72 -5.488251e+01 -8.484940e+00 -2.523754e-02
15.73 -5.881507e+01 -8.540549e+00 -2.650362e-02
15.74 -1.034239e+02 -7.677416e+00 -2.769491e-02
15.75 -8.627571e+01 -8.304141e+00 -2.934240e-02
15.76 -7.951169e+01 -8.662866e+00 -3.096394e-02
15.77 -9.764455e+01 -8.345537e+00 -3.228632e-02
15.78 -1.226480e+02 -8.135258e+00 -3.355579e-02
15.79 -1.078150e+02 -8.455968e+00 -3.506950e-02
15.8 -9.882961e+01 -8.954190e+00 -3.657388e-02
15.81 -1.097805e+02 -8.774767e+00 -3.791743e-02
15.82 -9.953479e+01 -9.190591e+00 -3.939140e-02
15.83 -1.088762e+02 -9.279818e+00 -4.105370e-02
15.84 -1.270148e+02 -8.999699e+00 -4.250082e-02
15.85 -1.186683e+02 -9.392880e+00 -4.405719e-02
15.86 -1.680016e+02 -8.160119e+00 -4.521621e-02
15.87 -9.350267e+01 -1.074567e+01 -4.679227e-02
15.88 -1.305971e+02 -9.730537e+00 -4.784308e-02
15.89 -1.645508e+02 -8.841470e+00 -4.920370e-02
15.9 -1.092742e+02 -1.097589e+01 -5.104517e-02
15.91 -1.489187e+02 -1.019920e+01 -5.298210e-02
15.92 -1.468595e+02 -1.036525e+01 -5.438394e-02
15.93 -1.571947e+02 -1.022426e+01 -5.573799e-02
15.94 -1.253668e+02 -1.170081e+01 -5.732680e-02
15.95 -1.511496e+02 -1.097191e+01 -5.877516e-02
15.96 -1.771805e+02 -9.826804e+00 -5.983360e-02
15.97 -1.576949e+02 -1.130451e+01 -6.127885e-02
15.98 -1.733334e+02 -1.083243e+01 -6.261769e-02
15.99 -1.438047e+02 -1.260975e+01 -6.421341e-02
16 -2.043884e+02 -1.007749e+01 -6.535842e-02
16.01 -1.481907e+02 -1.294448e+01 -6.680542e-02
16.02 -1.623704e+02 -1.247663e+01 -6.822451e-02
16.03 -1.947848e+02 -1.137285e+01 -6.937275e-02
16.04 -1.636193e+02 -1.308342e+01 -7.058307e-02
16.05 -1.988680e+02 -1.175741e+01 -7.163584e-02
16.06 -1.986812e+02 -1.177479e+01 -7.253015e-02
16.07 -2.051177e+02 -1.201304e+01 -7.369356e-02
16.08 -1.957108e+02 -1.236275e+01 -7.456381e-02
16.09 -1.969477e+02 -1.273182e+01 -7.563543e-02
16.1 -1.998704e+02 -1.273776e+01 -7.653635e-02
16.11 -2.141516e+02 -1.235091e+01 -7.740494e-02
16.12 -2.058903e+02 -1.245388e+01 -7.798740e-02
16.13 -2.176654e+02 -1.225776e+01 -7.880975e-02
16.14 -2.158996e+02 -1.255383e+01 -7.983069e-02
16.15 -2.366053e+02 -1.141947e+01 -8.019334e-02
16.16 -2.131954e+02 -1.282024e+01 -8.070595e-02
16.17 -2.307547e+02 -1.211273e+01 -8.125809e-02
16.18 -1.986574e+02 -1.492870e+01 -8.228255e-02
16.19 -2.191998e+02 -1.298602e+01 -8.224678e-02
16.2 -2.277720e+02 -1.276554e+01 -8.251710e-02
16.21 -2.256139e+02 -1.294114e+01 -8.286685e-02
16.22 -2.302058e+02 -1.278992e+01 -8.313004e-02
16.23 -1.971452e+02 -1.432871e+01 -8.347494e-02
16.24 -2.217811e+02 -1.335771e+01 -8.397878e-02
16.25 -2.021336e+02 -1.451389e+01 -8.432636e-02
16.26 -2.515641e+02 -1.152224e+01 -8.406991e-02
16.27 -2.632433e+02 -1.067797e+01 -8.383306e-02
16.28 -2.227495e+02 -1.299989e+01 -8.378572e-02
16.29 -1.968018e+02 -1.455320e+01 -8.367120e-02
16.3 -2.553901e+02 -1.076912e+01 -8.312273e-02
16.31 -2.221740e+02 -1.245894e+01 -8.290386e-02
16.32 -2.216696e+02 -1.260610e+01 -8.260278e-02
16.33 -2.346700e+02 -1.170236e+01 -8.201953e-02
16.34 -2.257659e+02 -1.203355e+01 -8.168881e-02
16.35 -1.956131e+02 -1.354835e+01 -8.134606e-02
16.36 -2.130803e+02 -1.226121e+01 -8.071266e-02
16.37 -2.158225e+02 -1.198706e+01 -8.037402e-02
16.38 -2.150868e+02 -1.191910e+01 -7.994739e-02
16.39 -2.297598e+02 -1.072357e+01 -7.904735e-02
16.4 -2.064776e+02 -1.170704e+01 -7.791611e-02
16.41 -2.138341e+02 -1.089736e+01 -7.677228e-02
16.42 -2.036170e+02 -1.152079e+01 -7.603242e-02
16.43 -1.980407e+02 -1.140197e+01 -7.497260e-02
16.44 -2.030845e+02 -1.058095e+01 -7.351520e-02
16.45 -2.039611e+02 -1.002082e+01 -7.193450e-02
16.46 -2.029004e+02 -9.731926e+00 -7.042610e-02
16.47 -2.030571e+02 -9.234391e+00 -6.877657e-02
16.48 -1.885511e+02 -8.958304e+00 -6.716518e-02
16.49 -2.060970e+02 -8.828574e+00 -6.610636e-02
16.5 -1.744493e+02 -9.501342e+00 -6.473975e-02
16.51 -1.978137e+02 -7.893938e+00 -6.290394e-02
16.52 -1.725869e+02 -8.663926e+00 -6.131169e-02
16.53 -1.677073e+02 -8.702761e+00 -5.984224e-02
16.54 -1.531826e+02 -8.872043e+00 -5.821816e-02
16.55 -1.503897e+02 -8.477905e+00 -5.643379e-02
16.56 -1.463296e+02 -8.054916e+00 -5.474457e-02
16.57 -1.464809e+02 -7.982859e+00 -5.326970e-02
16.58 -1.490011e+02 -7.532290e+00 -5.146718e-02
16.59 -1.429304e+02 -7.272767e+00 -4.955926e-02
16.6 -1.228338e+02 -7.553632e+00 -4.764588e-02
16.61 -1.366846e+02 -7.044564e+00 -4.542248e-02
16.62 -1.179735e+02 -6.807887e+00 -4.320685e-02
16.63 -1.123555e+02 -6.642110e+00 -4.090893e-02
16.64 -1.069015e+02 -6.377590e+00 -3.847991e-02
16.65 -9.678757e+01 -6.415822e+00 -3.608513e-02
16.66 -9.385517e+01 -6.072098e+00 -3.367461e-02
16.67 -8.679222e+01 -6.064230e+00 -3.125366e-02
16.68 -8.369246e+01 -5.657129e+00 -2.864801e-02
16.69 -7.072518e+01 -5.480112e+00 -2.605984e-02
16.7 -7.170582e+01 -5.312607e+00 -2.365475e-02
16.71 -6.278246e+01 -5.347826e+00 -2.134674e-02
16.72 -2.248938e+01 -5.741987e+00 -1.910847e-02
16.73 -6.932985e+01 -4.973396e+00 -1.635785e-02
16.74 -4.170442e+01 -5.069841e+00 -1.377275e-02
16.75 -6.827209e+00 -5.324291e+00 -1.120178e-02
16.76 -3.259542e+01 -4.725773e+00 -8.314926e-03
16.77 -3.175332e+00 -5.025214e+00 -5.748902e-03
16.78 -6.770661e+00 -4.631232e+00 -2.907643e-03
16.79 -2.335160e+01 -4.536485e+00 -3.457467e-05
16.8 8.874523e+00 -4.634050e+00 2.390670e-03
16.81 5.732289e+00 -4.601358e+00 5.106771e-03
16.82 7.397441e+00 -4.846283e+00 7.842023e-03
16.83 2.539641e+01 -4.384545e+00 1.093941e-02
16.84 3.369523e+01 -4.345340e+00 1.394585e-02
16.85 3.913998e+01 -4.291584e+00 1.657941e-02
16.86 3.589558e+01 -4.061838e+00 1.916211e-02
16.87 5.238097e+00 -3.079135e+00 2.204214e-02
16.88 6.044162e+01 -3.987741e+00 2.445241e-02
16.89 6.720843e+01 -3.976673e+00 2.691025e-02
16.9 6.282311e+01 -3.636400e+00 2.933581e-02
16.91 7.356012e+01 -3.674814e+00 3.166219e-02
16.92 9.686858e+01 -3.973849e+00 3.399652e-02
16.93 1.066974e+02 -4.148779e+00 3.632680e-02
16.94 9.763044e+01 -3.570063e+00 3.858987e-02
16.95 1.095945e+02 -3.717940e+00 4.078074e-02
16.96 1.006946e+02 -3.184235e+00 4.321195e-02
16.97 1.209479e+02 -3.254234e+00 4.538145e-02
16.98 1.062795e+02 -2.501643e+00 4.773633e-02
16.99 1.243869e+02 -2.777621e+00 5.004929e-02
17 1.162714e+02 -2.110333e+00 5.224743e-02
17.01 1.057962e+02 -1.471727e+00 5.449226e-02
17.02 1.372602e+02 -2.126587e+00 5.664803e-02
17.03 1.191015e+02 -8.274200e-01 5.899860e-02
17.04 1.288584e+02 -8.101427e-01 6.119666e-02
17.05 1.303962e+02 -3.962621e-01 6.340472e-02
17.06 1.637560e+02 -1.640817e+00 6.533428e-02
17.07 1.757096e+02 -1.686626e+00 6.714981e-02
17.08 1.721187e+02 -1.373947e+00 6.888341e-02
17.09 1.838338e+02 -1.401083e+00 7.047254e-02
17.1 1.793335e+02 -1.006616e+00 7.204065e-02
17.11 1.924884e+02 -1.136667e+00 7.356894e-02
17.12 1.677121e+02 6.529305e-01 7.533173e-02
17.13 1.966940e+02 -6.702055e-01 7.678170e-02
17.14 1.951660e+02 -8.693935e-02 7.811320e-02
17.15 2.115893e+02 -6.332260e-01 7.934542e-02
17.16 2.013546e+02 1.870951e-01 8.061798e-02
17.17 2.183566e+02 -3.393656e-01 8.175454e-02
17.18 2.131527e+02 7.104900e-02 8.288219e-02
17.19 2.148689e+02 3.313018e-01 8.389092e-02
17.2 2.276629e+02 -8.595934e-03 8.483741e-02
17.21 2.177637e+02 9.066080e-01 8.584608e-02
17.22 2.279687e+02 5.204132e-01 8.669565e-02
17.23 2.251145e+02 8.783484e-01 8.753889e-02
17.24 2.317445e+02 7.866375e-01 8.826258e-02
17.25 2.217369e+02 1.438959e+00 8.897095e-02
17.26 2.216428e+02 1.595487e+00 8.963591e-02
17.27 2.338348e+02 1.080449e+00 9.020408e-02
17.28 2.298897e+02 1.646114e+00 9.070667e-02
17.29 2.447996e+02 9.725036e-01 9.109495e-02
17.3 2.418980e+02 1.292848e+00 9.143937e-02
17.31 2.366367e+02 1.604021e+00 9.172132e-02
17.32 2.409182e+02 1.304699e+00 9.180332e-02
17.33 2.362210e+02 1.547005e+00 9.204433e-02
17.34 2.602906e+02 2.644602e-01 9.210872e-02
17.35 2.102854e+02 3.573525e+00 9.233074e-02
17.36 2.528085e+02 1.279157e+00 9.218668e-02
17.37 2.136662e+02 3.329878e+00 9.238493e-02
17.38 2.426272e+02 1.449852e+00 9.225462e-02
17.39 2.328250e+02 1.791741e+00 9.206119e-02
17.4 2.498821e+02 7.657791e-01 9.162312e-02
17.41 2.396635e+02 1.256010e+00 9.108274e-02
17.42 2.101745e+02 2.850902e+00 9.074251e-02
17.43 2.419059e+02 7.021961e-01 9.026419e-02
17.44 2.299742e+02 1.136386e+00 8.970128e-02
17.45 2.377143e+02 5.624432e-01 8.886052e-02
17.46 2.245263e+02 8.015367e-01 8.811353e-02
17.47 2.560754e+02 -1.102921e+00 8.713898e-02
17.48 2.267998e+02 7.054141e-01 8.630766e-02
17.49 1.960913e+02 2.192115e+00 8.567055e-02
17.5 2.445302e+02 -1.152710e+00 8.458673e-02
17.51 2.204401e+02 2.356141e-01 8.370370e-02
17.52 2.160799e+02 2.053418e-01 8.284726e-02
17.53 2.030168e+02 4.435885e-01 8.180588e-02
17.54 2.140121e+02 -2.075954e-01 8.068642e-02
17.55 2.402839e+02 -1.982482e+00 7.924622e-02
17.56 1.836419e+02 3.596611e-01 7.831387e-02
17.57 2.218088e+02 -1.888275e+00 7.675155e-02
17.58 1.955232e+02 -8.461908e-01 7.526900e-02
17.59 1.750475e+02 -6.654353e-02 7.423561e-02
17.6 1.918015e+02 -1.174253e+00 7.300987e-02
17.61 1.831335e+02 -1.437396e+00 7.167115e-02
17.62 2.005462e+02 -2.579121e+00 7.004132e-02
17.63 1.843724e+02 -2.142761e+00 6.855755e-02
17.64 1.594009e+02 -1.201382e+00 6.733958e-02
17.65 1.692146e+02 -1.859660e+00 6.603999e-02
17.66 1.599281e+02 -2.009053e+00 6.468639e-02
17.67 1.565228e+02 -1.932324e+00 6.349234e-02
17.68 1.272210e+02 -1.304617e+00 6.209829e-02
17.69 1.707387e+02 -3.409606e+00 6.056072e-02
17.7 1.471193e+02 -1.813102e+00 5.948075e-02
17.71 1.610417e+02 -4.484303e+00 5.670047e-02
17.72 1.546888e+02 -4.125754e+00 5.465188e-02
17.73 1.619781e+02 -4.548036e+00 5.337884e-02
17.74 1.254228e+02 -3.019260e+00 5.210026e-02
17.75 1.343567e+02 -4.087360e+00 5.031848e-02
17.76 1.383503e+02 -4.448417e+00 4.881693e-02
17.77 1.240776e+02 -3.869157e+00 4.732745e-02
17.78 1.138246e+02 -4.423207e+00 4.537873e-02
17.79 1.049104e+02 -4.084545e+00 4.396779e-02
17.8 1.062286e+02 -4.344722e+00 4.252918e-02
17.81 7.447228e+01 -3.758116e+00 4.104323e-02
17.82 1.258072e+02 -5.768852e+00 3.921244e-02
17.83 1.378769e+02 -6.571418e+00 3.729061e-02
17.84 8.963014e+01 -5.014513e+00 3.567734e-02
17.85 8.093126e+01 -5.062636e+00 3.401642e-02
17.86 8.226941e+01 -5.187564e+00 3.260087e-02
17.87 7.951264e+01 -4.943904e+00 3.119388e-02
17.88 5.726037e+01 -4.999096e+00 2.931091e-02
17.89 5.744496e+01 -5.181092e+00 2.775392e-02
17.9 8.689164e+01 -6.090953e+00 2.645073e-02
17.91 5.877891e+01 -5.536191e+00 2.519211e-02
17.92 6.000281e+01 -5.714427e+00 2.356584e-02
17.93 4.397841e+01 -5.603615e+00 2.181451e-02
17.94 3.442056e+01 -5.628322e+00 2.018414e-02
17.95 7.847661e+01 -6.664860e+00 1.850733e-02
17.96 5.045666e+01 -6.257646e+00 1.691491e-02
17.97 4.302949e+01 -6.791133e+00 1.515296e-02
17.98 6.985424e+00 -5.801955e+00 1.434230e-02
17.99 3.517910e+01 -6.243060e+00 1.329727e-02
18 3.824262e+01 -6.697531e+00 1.173729e-02
18.01 2.462157e+01 -6.545895e+00 1.033675e-02
18.02 6.764375e+00 -6.028258e+00 9.186839e-03
18.03 4.434721e+01 -7.115277e+00 7.344133e-03
18.04 8.947709e-01 -6.547789e+00 5.865430e-03
18.05 2.424470e+01 -6.887020e+00 4.327002e-03
18.06 1.828793e+00 -6.700951e+00 3.167535e-03
18.07 7.234944e+00 -6.786636e+00 2.051468e-03
18.08 -1.650115e+00 -6.909331e+00 7.539973e-04
18.09 -2.069427e+01 -6.639002e+00 -3.694297e-04
18.1 -3.597657e+01 -6.690507e+00 -1.332326e-03
18.11 -5.382170e+00 -6.916397e+00 -2.262364e-03
18.12 5.174808e+00 -7.134012e+00 -3.337427e-03
18.13 -2.091695e+01 -7.088611e+00 -4.516223e-03
18.14 1.014278e+01 -7.410834e+00 -5.855890e-03
18.15 -2.627062e+01 -7.613971e+00 -7.575429e-03
18.16 -4.101373e+01 -6.958153e+00 -8.181055e-03
18.17 -9.119872e-01 -7.495931e+00 -9.219138e-03
18.18 -3.528944e+01 -7.127509e+00 -1.033058e-02
18.19 -3.056356e+01 -7.392267e+00 -1.155992e-02
18.2 -3.989086e+01 -7.335799e+00 -1.291540e-02
18.21 -4.141756e+01 -7.497775e+00 -1.447970e-02
18.22 -3.575563e+01 -7.889783e+00 -1.597108e-02
18.23 -4.088098e+01 -7.532408e+00 -1.705402e-02
18.24 -5.398824e+01 -7.437022e+00 -1.818911e-02
18.25 -4.938437e+01 -7.923308e+00 -1.953613e-02
18.26 -3.991529e+01 -7.513446e+00 -2.040516e-02
18.27 -1.027641e+02 -7.509718e+00 -2.203026e-02
18.28 -6.182794e+01 -7.267027e+00 -2.294213e-02
18.29 -7.208637e+01 -8.284304e+00 -2.447523e-02
18.3 -5.396550e+01 -8.062758e+00 -2.545392e-02
18.31 -8.087198e+01 -8.219918e+00 -2.669029e-02
18.32 -7.639461e+01 -8.454926e+00 -2.801752e-02
18.33 -8.043562e+01 -8.493936e+00 -2.915337e-02
18.34 -8.125484e+01 -7.985753e+00 -2.926984e-02
