*************************Generated by extractForces.sh*************************
*      Wed Apr  2 09:07:45 MDT 2025 - Case: surge/T21.25/
* Note: Data was extracted from log.overInterDyMFoam using extractForces.sh
*       Can be visualized with plotForces.py
*******************************************************************************
Time X(x3) Force(x3) Moment(x3)
1.76              2064.78 -0.142515 7477.57              0.0556011 43577.1 0.571412
1.77              2109.58 -2.70631 7524.95              0.220892 43857.2 15.5591
1.78              2144.94 -0.491937 7550.85              0.165616 44016.1 2.65221
1.79              2182.6 3.48264 7578.11              1.31444 44184.6 -18.5737
1.8              2215.46 0.942092 7603.01              0.414959 44335.1 -5.46419
1.81              2257.77 0.204589 7650.66              0.227622 44615.9 -1.38499
1.82              2301.41 28.4045 7612.36              6.65164 44446.2 -148.96
1.83              2336.75 4.24767 7714.27              0.894338 45004.5 -22.7058
1.84              2375.3 0.840456 7764.11              0.378948 45295.4 -4.72932
1.85              2416.12 -28.8313 7707.87              -6.6268 45033 150.768
1.86              2448.36 -5.47359 7819.55              -0.685617 45638.5 28.6561
1.87              2485.74 -1.50716 7864.77              0.0216121 45903.1 7.44375
1.88              2515.4 -0.0563191 7906.2              0.239152 46152.1 -0.476445
1.89              2552.04 0.759504 7916.44              0.48045 46224.6 -4.91278
1.9              2589.5 -0.249419 7958.19              0.455422 46474.1 0.952825
1.91              2624.85 -0.340492 7991.53              0.22537 46676.7 1.49923
1.92              2655.13 0.306788 8015.46              0.436459 46826.1 -2.03573
1.93              2676.88 0.659363 8018.23              0.368593 46852.7 -3.98017
1.94              2728.45 -1.61158 8081.89              0.523328 47232.7 8.64639
1.95              2743.55 0.322457 8091              0.433424 47299.9 -1.82553
1.96              2756.54 0.496273 8086.36              0.38334 47290.6 -3.08363
1.97              2784.75 0.399566 8103.54              0.443666 47402.6 -2.87789
1.98              2798.51 1.07798 8098.85              0.330663 47392 -6.25175
1.99              2794.25 2.0315 8060.69              0.200813 47194.8 -11.6814
2              2787.1 2.36819 8026.42              0.107473 47016 -13.4808
2.01              2854.6 1.13943 8137.33              0.33743 47660.9 -6.49343
2.02              2889.78 1.34497 8178.78              0.366703 47913.1 -7.45302
2.03              2934.67 1.29318 8246.09              0.447522 48311.9 -7.07237
2.04              2947.48 1.37021 8254.04              0.39554 48373.6 -7.49617
2.05              2973.24 1.29217 8287.08              0.429509 48578.2 -7.03172
2.06              2998.87 1.57768 8321.58              0.457592 48791 -8.61966
2.07              3024.11 1.2546 8350.38              0.476404 48973 -6.7767
2.08              3039.78 1.1768 8373.02              0.469879 49119 -6.28114
2.09              3066.16 0.850423 8406.74              0.473833 49326.5 -4.31641
2.1              3083.6 0.709613 8431.06              0.462253 49482.8 -3.42654
2.11              3097.15 0.967447 8449.36              0.482373 49604.5 -4.93633
2.12              3078.97 1.20975 8410.5              0.361749 49403.8 -6.315
2.13              3120.83 5.50953 8485.27              -0.139884 49842.8 -31.2388
2.14              3076.35 2.72045 8400.13              0.196111 49379.3 -15.0529
2.15              3140.18 1.99465 8517.71              0.881671 50067.9 -10.1962
2.16              3079.38 2.89472 8400.81              0.412419 49422.6 -15.7829
2.17              3167.07 8.44443 8542.39              2.20229 50254.8 -44.5099
2.18              3099.08 -2.06537 8410.08              -0.479024 49524.8 10.7926
2.19              3187.71 0.416422 8588.73              0.329826 50554.3 -2.11166
2.2              3106.67 1.45693 8443.21              0.141769 49744.8 -8.04896
2.21              3155.36 -4.00076 8543.91              0.749223 50324.9 23.9953
2.22              3106.06 1.28972 8471.63              0.158184 49936.3 -6.42185
2.23              3186.41 0.269278 8619.52              0.605342 50798.4 -0.730397
2.24              3110.26 1.38872 8489.66              0.355883 50073.5 -7.17024
2.25              3160.9 5.99544 8631.54              0.435415 50899.5 -31.5604
2.26              3106.82 1.89776 8526.44              0.478131 50320.7 -10.3252
2.27              3161.13 1.0274 8626.3              0.726676 50908.4 -5.46065
2.28              3099.48 2.45601 8524.11              0.33364 50347 -13.4587
2.29              3141.71 1.77485 8623.71              0.623574 50934.8 -9.58807
2.3              3096.43 -1.9948 8586.26              0.627033 50737.9 11.0723
2.31              3102.06 -0.579451 8602.86              0.670904 50854.1 3.55149
