*************************Generated by extractTensions.sh************************
*      Wed Jan  8 20:35:53 MST 2025. Case: 3D_RM6_4CPH_mid
* Note: Data was extracted from log.overInterDyMFoam using extractTensions.sh
*       Can be visualized with plotTensions.py
********************************************************************************
Time Line1_fx Line1_fy Line1_fz	Line2_fx Line2_fy Line2_fz	Line3_fx Line3_fy Line3_fz
1.72		-14.3431 	 -7.99722 	 -1.07202	-14.3431 	 7.99722 	 -1.07202	6.20495 	 -0 	 -1.72445
1.73		-14.3375 	 -7.99408 	 -1.07143	-14.3375 	 7.99408 	 -1.07143	6.21388 	 -0 	 -1.7274
1.74		-14.3319 	 -7.99098 	 -1.07083	-14.3319 	 7.99098 	 -1.07083	6.22287 	 -0 	 -1.73038
1.75		-14.3263 	 -7.98791 	 -1.07025	-14.3263 	 7.98791 	 -1.07025	6.23196 	 -0 	 -1.7334
1.76		-14.3208 	 -7.98484 	 -1.06966	-14.3208 	 7.98484 	 -1.06966	6.24122 	 -0 	 -1.73648
1.77		-14.3152 	 -7.98177 	 -1.06907	-14.3152 	 7.98177 	 -1.06907	6.25064 	 -0 	 -1.73961
1.78		-14.3097 	 -7.9787 	 -1.06848	-14.3097 	 7.9787 	 -1.06848	6.2602 	 -0 	 -1.74279
1.79		-14.3042 	 -7.97566 	 -1.0679	-14.3042 	 7.97566 	 -1.0679	6.26988 	 -0 	 -1.74602
1.8		-14.2988 	 -7.97265 	 -1.06732	-14.2988 	 7.97265 	 -1.06732	6.27966 	 -0 	 -1.74929
1.81		-14.2934 	 -7.96966 	 -1.06674	-14.2934 	 7.96966 	 -1.06674	6.28953 	 -0 	 -1.75259
1.82		-14.288 	 -7.96671 	 -1.06617	-14.288 	 7.96671 	 -1.06617	6.29947 	 -0 	 -1.75592
1.83		-14.2827 	 -7.96378 	 -1.0656	-14.2827 	 7.96378 	 -1.0656	6.30951 	 -0 	 -1.75929
1.84		-14.2775 	 -7.96086 	 -1.06503	-14.2775 	 7.96086 	 -1.06503	6.31968 	 -0 	 -1.76271
1.85		-14.2722 	 -7.95795 	 -1.06447	-14.2722 	 7.95795 	 -1.06447	6.32997 	 -0 	 -1.76617
1.86		-14.267 	 -7.95506 	 -1.0639	-14.267 	 7.95506 	 -1.0639	6.34035 	 -0 	 -1.76965
1.87		-14.2618 	 -7.95219 	 -1.06334	-14.2618 	 7.95219 	 -1.06334	6.35083 	 -0 	 -1.77318
1.88		-14.2566 	 -7.94932 	 -1.06278	-14.2566 	 7.94932 	 -1.06278	6.36144 	 -0 	 -1.77675
1.89		-14.2515 	 -7.94647 	 -1.06223	-14.2515 	 7.94647 	 -1.06223	6.37214 	 -0 	 -1.78035
1.9		-14.2464 	 -7.94365 	 -1.06168	-14.2464 	 7.94365 	 -1.06168	6.38292 	 -0 	 -1.78398
1.91		-14.2413 	 -7.94084 	 -1.06113	-14.2413 	 7.94084 	 -1.06113	6.39382 	 -0 	 -1.78765
1.92		-14.2362 	 -7.93803 	 -1.06058	-14.2362 	 7.93803 	 -1.06058	6.40484 	 -0 	 -1.79137
1.93		-14.2312 	 -7.93525 	 -1.06004	-14.2312 	 7.93525 	 -1.06004	6.41594 	 -0 	 -1.79511
1.94		-14.2263 	 -7.9325 	 -1.05951	-14.2263 	 7.9325 	 -1.05951	6.4271 	 -0 	 -1.79887
1.95		-14.2213 	 -7.92978 	 -1.05898	-14.2213 	 7.92978 	 -1.05898	6.43835 	 -0 	 -1.80266
1.96		-14.2164 	 -7.92705 	 -1.05845	-14.2164 	 7.92705 	 -1.05845	6.44972 	 -0 	 -1.80649
1.97		-14.2115 	 -7.92433 	 -1.05793	-14.2115 	 7.92433 	 -1.05793	6.46122 	 -0 	 -1.81036
1.98		-14.2066 	 -7.92162 	 -1.05741	-14.2066 	 7.92162 	 -1.05741	6.47281 	 -0 	 -1.81426
1.99		-14.2017 	 -7.91892 	 -1.05689	-14.2017 	 7.91892 	 -1.05689	6.48448 	 -0 	 -1.81819
2		-14.1969 	 -7.91623 	 -1.05638	-14.1969 	 7.91623 	 -1.05638	6.49624 	 -0 	 -1.82215
2.01		-14.192 	 -7.91354 	 -1.05586	-14.192 	 7.91354 	 -1.05586	6.50811 	 -0 	 -1.82613
2.02		-14.1872 	 -7.91087 	 -1.05536	-14.1872 	 7.91087 	 -1.05536	6.52005 	 -0 	 -1.83015
2.03		-14.1824 	 -7.9082 	 -1.05486	-14.1824 	 7.9082 	 -1.05486	6.53204 	 -0 	 -1.83417
2.04		-14.1776 	 -7.90556 	 -1.05436	-14.1776 	 7.90556 	 -1.05436	6.54407 	 -0 	 -1.83821
2.05		-14.1728 	 -7.90293 	 -1.05387	-14.1728 	 7.90293 	 -1.05387	6.55618 	 -0 	 -1.84227
2.06		-14.1681 	 -7.9003 	 -1.05338	-14.1681 	 7.9003 	 -1.05338	6.56841 	 -0 	 -1.84636
2.07		-14.1633 	 -7.89767 	 -1.05289	-14.1633 	 7.89767 	 -1.05289	6.58069 	 -0 	 -1.85047
2.08		-14.1587 	 -7.89508 	 -1.05241	-14.1587 	 7.89508 	 -1.05241	6.59298 	 -0 	 -1.85459
2.09		-14.154 	 -7.89251 	 -1.05194	-14.154 	 7.89251 	 -1.05194	6.60532 	 -0 	 -1.85872
2.1		-14.1494 	 -7.88993 	 -1.05147	-14.1494 	 7.88993 	 -1.05147	6.61774 	 -0 	 -1.86287
2.11		-14.1447 	 -7.88737 	 -1.05101	-14.1447 	 7.88737 	 -1.05101	6.6302 	 -0 	 -1.86703
2.12		-14.1401 	 -7.88483 	 -1.05055	-14.1401 	 7.88483 	 -1.05055	6.6427 	 -0 	 -1.8712
2.13		-14.1355 	 -7.88228 	 -1.0501	-14.1355 	 7.88228 	 -1.0501	6.6552 	 -0 	 -1.87537
2.14		-14.131 	 -7.87977 	 -1.04965	-14.131 	 7.87977 	 -1.04965	6.66768 	 -0 	 -1.87953
