*************************Generated by extractForces.sh*************************
*      Wed Apr  2 09:07:47 MDT 2025 - Case: surge/T25/
* Note: Data was extracted from log.overInterDyMFoam using extractForces.sh
*       Can be visualized with plotForces.py
*******************************************************************************
Time X(x3) Force(x3) Moment(x3)
3.19              1317.4 -3.54567 7277.22              -0.427106 43621.6 19.0539
3.2              1279.65 -1.59065 7252.06              -0.668199 43485.4 8.29481
3.21              1256.72 -0.636527 7234.12              -0.358306 43392.5 2.85218
3.22              1221 -0.845113 7180.9              -0.502887 43093.2 3.84306
3.23              1198.43 -0.761471 7167.41              -0.479298 43024.8 3.58247
3.24              1165.49 -0.373462 7138.31              -0.536577 42865.6 1.47799
3.25              1165.5 3.56279 7151.4              -0.623552 42946.8 -20.2872
3.26              1122.73 1.91093 7106.87              -0.640766 42702.6 -11.3788
3.27              1085.28 0.133768 7099.02              -0.469888 42659.3 -1.43522
3.28              1044.53 -0.199348 7043.73              -0.506963 42353.4 0.462163
3.29              1011.33 -1.4543 7016.79              -0.472815 42206.5 7.71154
3.3              974.442 -0.681505 6978.36              -0.508655 41994.1 3.3299
3.31              938.44 -0.209111 6954.83              -0.438964 41864.8 0.450853
3.32              902.77 -0.164168 6917.99              -0.438502 41662.2 0.198802
3.33              861.384 -0.489122 6880.56              -0.493448 41454.9 2.21757
3.34              823.425 -0.564511 6838.5              -0.497636 41222.1 2.70607
3.35              796.319 -5.28777 6834.91              -0.0669065 41211.8 30.9043
3.36              752.391 0.244857 6782.54              0.177921 40918 -1.30011
3.37              711.42 -0.244499 6746.83              -0.467424 40720 0.949624
3.38              675.693 10.275 6676.76              2.41433 40336.4 -55.5961
3.39              628.214 -0.800742 6682.25              -0.319945 40360 4.21496
3.4              595.672 -16.3184 6594.6              -4.00446 39883.6 89.311
3.41              547.318 -0.917771 6618.83              -0.495347 40003.9 4.77777
3.42              540.732 5.67715 6636.26              -1.1344 40132.1 -33.7362
3.43              461.329 0.060869 6537.23              -0.371423 39554.6 -0.894003
3.44              413.448 0.0590882 6499.36              -0.458435 39340.2 -0.655008
3.45              362.495 0.445233 6451.24              -0.345883 39058.8 -2.85429
