*************************Generated by extractMotion.sh**********************
*      Wed Jul  2 13:43:52 MDT 2025 - Case: heave/mesh_4x/
* Note: Data was extracted from log.overInterDyMFoam using extractMotion.sh
*       Can be visualized with plotMotion.py                            
13.36 16.7233 0 -0.490297 1 0 0 0 1 0 0 0 1  0 0 0.000580222 0 0 0
13.37 16.7233 0 -0.49029 1 0 0 0 1 0 0 0 1  0 0 0.000888212 0 0 0
13.38 16.7233 0 -0.490279 1 0 0 0 1 0 0 0 1  0 0 0.00119825 0 0 0
13.39 16.7233 0 -0.490266 1 0 0 0 1 0 0 0 1  0 0 0.00149065 0 0 0
13.4 16.7233 0 -0.490249 1 0 0 0 1 0 0 0 1  0 0 0.00179199 0 0 0
13.41 16.7233 0 -0.49023 1 0 0 0 1 0 0 0 1  0 0 0.00207811 0 0 0
13.42 16.7233 0 -0.490208 1 0 0 0 1 0 0 0 1  0 0 0.00236086 0 0 0
13.43 16.7233 0 -0.490183 1 0 0 0 1 0 0 0 1  0 0 0.00264394 0 0 0
13.44 16.7233 0 -0.490155 1 0 0 0 1 0 0 0 1  0 0 0.00291612 0 0 0
13.45 16.7233 0 -0.490125 1 0 0 0 1 0 0 0 1  0 0 0.0031878 0 0 0
13.46 16.7233 0 -0.490092 1 0 0 0 1 0 0 0 1  0 0 0.00345181 0 0 0
13.47 16.7233 0 -0.490056 1 0 0 0 1 0 0 0 1  0 0 0.00371349 0 0 0
13.48 16.7233 0 -0.490017 1 0 0 0 1 0 0 0 1  0 0 0.00396434 0 0 0
13.49 16.7233 0 -0.489977 1 0 0 0 1 0 0 0 1  0 0 0.004214 0 0 0
13.5 16.7233 0 -0.489933 1 0 0 0 1 0 0 0 1  0 0 0.00445825 0 0 0
13.51 16.7233 0 -0.489887 1 0 0 0 1 0 0 0 1  0 0 0.00469426 0 0 0
13.52 16.7233 0 -0.489839 1 0 0 0 1 0 0 0 1  0 0 0.0049257 0 0 0
13.53 16.7233 0 -0.489789 1 0 0 0 1 0 0 0 1  0 0 0.00515345 0 0 0
13.54 16.7233 0 -0.489736 1 0 0 0 1 0 0 0 1  0 0 0.00537092 0 0 0
13.55 16.7233 0 -0.489682 1 0 0 0 1 0 0 0 1  0 0 0.00558664 0 0 0
13.56 16.7233 0 -0.489625 1 0 0 0 1 0 0 0 1  0 0 0.00579321 0 0 0
13.57 16.7233 0 -0.489563 1 0 0 0 1 0 0 0 1  0 0 0.00637226 0 0 0
13.58 16.7233 0 -0.489503 1 0 0 0 1 0 0 0 1  0 0 0.00612642 0 0 0
13.59 16.7233 0 -0.489437 1 0 0 0 1 0 0 0 1  0 0 0.00672628 0 0 0
13.6 16.7233 0 -0.489371 1 0 0 0 1 0 0 0 1  0 0 0.00671917 0 0 0
13.61 16.7233 0 -0.489302 1 0 0 0 1 0 0 0 1  0 0 0.00694522 0 0 0
13.62 16.7233 0 -0.489231 1 0 0 0 1 0 0 0 1  0 0 0.00725854 0 0 0
13.63 16.7233 0 -0.489159 1 0 0 0 1 0 0 0 1  0 0 0.00726441 0 0 0
13.64 16.7233 0 -0.489084 1 0 0 0 1 0 0 0 1  0 0 0.00761232 0 0 0
13.65 16.7233 0 -0.489012 1 0 0 0 1 0 0 0 1  0 0 0.00721264 0 0 0
13.66 16.7233 0 -0.488933 1 0 0 0 1 0 0 0 1  0 0 0.00794363 0 0 0
13.67 16.7233 0 -0.488857 1 0 0 0 1 0 0 0 1  0 0 0.00764761 0 0 0
13.68 16.7233 0 -0.488778 1 0 0 0 1 0 0 0 1  0 0 0.00799337 0 0 0
13.69 16.7233 0 -0.488697 1 0 0 0 1 0 0 0 1  0 0 0.00814669 0 0 0
13.7 16.7233 0 -0.488616 1 0 0 0 1 0 0 0 1  0 0 0.00811862 0 0 0
13.71 16.7233 0 -0.488533 1 0 0 0 1 0 0 0 1  0 0 0.00844684 0 0 0
13.72 16.7233 0 -0.488443 1 0 0 0 1 0 0 0 1  0 0 0.00913853 0 0 0
13.73 16.7233 0 -0.488361 1 0 0 0 1 0 0 0 1  0 0 0.00819071 0 0 0
13.74 16.7233 0 -0.488266 1 0 0 0 1 0 0 0 1  0 0 0.00952898 0 0 0
13.75 16.7233 0 -0.488179 1 0 0 0 1 0 0 0 1  0 0 0.00878269 0 0 0
13.76 16.7233 0 -0.488086 1 0 0 0 1 0 0 0 1  0 0 0.00927753 0 0 0
13.77 16.7233 0 -0.487993 1 0 0 0 1 0 0 0 1  0 0 0.00951299 0 0 0
13.78 16.7233 0 -0.487904 1 0 0 0 1 0 0 0 1  0 0 0.00879092 0 0 0
13.79 16.7233 0 -0.487806 1 0 0 0 1 0 0 0 1  0 0 0.0098325 0 0 0
13.8 16.7233 0 -0.487716 1 0 0 0 1 0 0 0 1  0 0 0.00905339 0 0 0
13.81 16.7233 0 -0.48762 1 0 0 0 1 0 0 0 1  0 0 0.00955695 0 0 0
13.82 16.7233 0 -0.487526 1 0 0 0 1 0 0 0 1  0 0 0.00955098 0 0 0
13.83 16.7233 0 -0.487435 1 0 0 0 1 0 0 0 1  0 0 0.00899733 0 0 0
13.84 16.7233 0 -0.487335 1 0 0 0 1 0 0 0 1  0 0 0.0101797 0 0 0
13.85 16.7233 0 -0.487245 1 0 0 0 1 0 0 0 1  0 0 0.00904081 0 0 0
13.86 16.7233 0 -0.487145 1 0 0 0 1 0 0 0 1  0 0 0.00996284 0 0 0
13.87 16.7233 0 -0.487048 1 0 0 0 1 0 0 0 1  0 0 0.0097084 0 0 0
13.88 16.7233 0 -0.486952 1 0 0 0 1 0 0 0 1  0 0 0.00958877 0 0 0
13.89 16.7233 0 -0.486852 1 0 0 0 1 0 0 0 1  0 0 0.0100978 0 0 0
13.9 16.7233 0 -0.486756 1 0 0 0 1 0 0 0 1  0 0 0.00958594 0 0 0
13.91 16.7233 0 -0.486655 1 0 0 0 1 0 0 0 1  0 0 0.010078 0 0 0
13.92 16.7233 0 -0.486557 1 0 0 0 1 0 0 0 1  0 0 0.00984846 0 0 0
13.93 16.7233 0 -0.486458 1 0 0 0 1 0 0 0 1  0 0 0.00989064 0 0 0
13.94 16.7233 0 -0.486359 1 0 0 0 1 0 0 0 1  0 0 0.00993373 0 0 0
13.95 16.7233 0 -0.48626 1 0 0 0 1 0 0 0 1  0 0 0.00985314 0 0 0
13.96 16.7233 0 -0.486161 1 0 0 0 1 0 0 0 1  0 0 0.00988351 0 0 0
13.97 16.7233 0 -0.486063 1 0 0 0 1 0 0 0 1  0 0 0.00982975 0 0 0
13.98 16.7233 0 -0.485965 1 0 0 0 1 0 0 0 1  0 0 0.00978258 0 0 0
13.99 16.7233 0 -0.485867 1 0 0 0 1 0 0 0 1  0 0 0.0097546 0 0 0
14 16.7233 0 -0.48577 1 0 0 0 1 0 0 0 1  0 0 0.00970814 0 0 0
14.01 16.7233 0 -0.485673 1 0 0 0 1 0 0 0 1  0 0 0.00963719 0 0 0
14.02 16.7233 0 -0.485576 1 0 0 0 1 0 0 0 1  0 0 0.00963038 0 0 0
14.03 16.7233 0 -0.485481 1 0 0 0 1 0 0 0 1  0 0 0.00952818 0 0 0
14.04 16.7233 0 -0.485386 1 0 0 0 1 0 0 0 1  0 0 0.00948061 0 0 0
14.05 16.7233 0 -0.485291 1 0 0 0 1 0 0 0 1  0 0 0.0094323 0 0 0
14.06 16.7233 0 -0.485197 1 0 0 0 1 0 0 0 1  0 0 0.00932468 0 0 0
14.07 16.7233 0 -0.485104 1 0 0 0 1 0 0 0 1  0 0 0.00928247 0 0 0
14.08 16.7233 0 -0.485012 1 0 0 0 1 0 0 0 1  0 0 0.00917733 0 0 0
14.09 16.7233 0 -0.484921 1 0 0 0 1 0 0 0 1  0 0 0.00909754 0 0 0
14.1 16.7233 0 -0.48483 1 0 0 0 1 0 0 0 1  0 0 0.00900082 0 0 0
14.11 16.7233 0 -0.48474 1 0 0 0 1 0 0 0 1  0 0 0.00891959 0 0 0
14.12 16.7233 0 -0.484652 1 0 0 0 1 0 0 0 1  0 0 0.00882067 0 0 0
14.13 16.7233 0 -0.484564 1 0 0 0 1 0 0 0 1  0 0 0.00871765 0 0 0
14.14 16.7233 0 -0.484477 1 0 0 0 1 0 0 0 1  0 0 0.0086255 0 0 0
14.15 16.7233 0 -0.484392 1 0 0 0 1 0 0 0 1  0 0 0.00850866 0 0 0
14.16 16.7233 0 -0.484307 1 0 0 0 1 0 0 0 1  0 0 0.00841496 0 0 0
14.17 16.7233 0 -0.484224 1 0 0 0 1 0 0 0 1  0 0 0.00829119 0 0 0
14.18 16.7233 0 -0.484141 1 0 0 0 1 0 0 0 1  0 0 0.00819446 0 0 0
14.19 16.7233 0 -0.48406 1 0 0 0 1 0 0 0 1  0 0 0.00807795 0 0 0
14.2 16.7233 0 -0.483991 1 0 0 0 1 0 0 0 1  0 0 0.00657312 0 0 0
14.21 16.7233 0 -0.483904 1 0 0 0 1 0 0 0 1  0 0 0.00870712 0 0 0
14.22 16.7233 0 -0.48384 1 0 0 0 1 0 0 0 1  0 0 0.00632264 0 0 0
14.23 16.7233 0 -0.483761 1 0 0 0 1 0 0 0 1  0 0 0.00781612 0 0 0
14.24 16.7233 0 -0.483691 1 0 0 0 1 0 0 0 1  0 0 0.00700482 0 0 0
14.25 16.7233 0 -0.483623 1 0 0 0 1 0 0 0 1  0 0 0.00668219 0 0 0
14.26 16.7233 0 -0.483549 1 0 0 0 1 0 0 0 1  0 0 0.00732549 0 0 0
14.27 16.7233 0 -0.483486 1 0 0 0 1 0 0 0 1  0 0 0.00626166 0 0 0
14.28 16.7233 0 -0.483416 1 0 0 0 1 0 0 0 1  0 0 0.00690302 0 0 0
14.29 16.7233 0 -0.483352 1 0 0 0 1 0 0 0 1  0 0 0.00637513 0 0 0
14.3 16.7233 0 -0.483289 1 0 0 0 1 0 0 0 1  0 0 0.00627092 0 0 0
14.31 16.7233 0 -0.483224 1 0 0 0 1 0 0 0 1  0 0 0.00641115 0 0 0
14.32 16.7233 0 -0.483164 1 0 0 0 1 0 0 0 1  0 0 0.0059162 0 0 0
14.33 16.7233 0 -0.483102 1 0 0 0 1 0 0 0 1  0 0 0.00614463 0 0 0
14.34 16.7233 0 -0.483044 1 0 0 0 1 0 0 0 1  0 0 0.00581547 0 0 0
14.35 16.7233 0 -0.482985 1 0 0 0 1 0 0 0 1  0 0 0.0057537 0 0 0
14.36 16.7233 0 -0.482928 1 0 0 0 1 0 0 0 1  0 0 0.00571967 0 0 0
14.37 16.7233 0 -0.482872 1 0 0 0 1 0 0 0 1  0 0 0.00546287 0 0 0
14.38 16.7233 0 -0.482817 1 0 0 0 1 0 0 0 1  0 0 0.00550337 0 0 0
14.39 16.7233 0 -0.482763 1 0 0 0 1 0 0 0 1  0 0 0.00529473 0 0 0
14.4 16.7233 0 -0.482711 1 0 0 0 1 0 0 0 1  0 0 0.00522656 0 0 0
14.41 16.7233 0 -0.482659 1 0 0 0 1 0 0 0 1  0 0 0.00514556 0 0 0
14.42 16.7233 0 -0.482608 1 0 0 0 1 0 0 0 1  0 0 0.00498798 0 0 0
14.43 16.7233 0 -0.482558 1 0 0 0 1 0 0 0 1  0 0 0.00493675 0 0 0
14.44 16.7233 0 -0.48251 1 0 0 0 1 0 0 0 1  0 0 0.00481583 0 0 0
14.45 16.7233 0 -0.482462 1 0 0 0 1 0 0 0 1  0 0 0.00472284 0 0 0
14.46 16.7233 0 -0.482415 1 0 0 0 1 0 0 0 1  0 0 0.00465201 0 0 0
14.47 16.7233 0 -0.482369 1 0 0 0 1 0 0 0 1  0 0 0.00454028 0 0 0
14.48 16.7233 0 -0.482324 1 0 0 0 1 0 0 0 1  0 0 0.00447799 0 0 0
14.49 16.7233 0 -0.48228 1 0 0 0 1 0 0 0 1  0 0 0.00438453 0 0 0
14.5 16.7233 0 -0.482236 1 0 0 0 1 0 0 0 1  0 0 0.00430887 0 0 0
14.51 16.7233 0 -0.482193 1 0 0 0 1 0 0 0 1  0 0 0.00423953 0 0 0
14.52 16.7233 0 -0.482152 1 0 0 0 1 0 0 0 1  0 0 0.00415078 0 0 0
14.53 16.7233 0 -0.48211 1 0 0 0 1 0 0 0 1  0 0 0.00409104 0 0 0
14.54 16.7233 0 -0.48207 1 0 0 0 1 0 0 0 1  0 0 0.00400974 0 0 0
14.55 16.7233 0 -0.48203 1 0 0 0 1 0 0 0 1  0 0 0.00394461 0 0 0
14.56 16.7233 0 -0.481991 1 0 0 0 1 0 0 0 1  0 0 0.00388279 0 0 0
14.57 16.7233 0 -0.481952 1 0 0 0 1 0 0 0 1  0 0 0.00381282 0 0 0
14.58 16.7233 0 -0.481914 1 0 0 0 1 0 0 0 1  0 0 0.0037629 0 0 0
14.59 16.7233 0 -0.481877 1 0 0 0 1 0 0 0 1  0 0 0.00370268 0 0 0
14.6 16.7233 0 -0.48184 1 0 0 0 1 0 0 0 1  0 0 0.00365275 0 0 0
14.61 16.7233 0 -0.481804 1 0 0 0 1 0 0 0 1  0 0 0.00360799 0 0 0
14.62 16.7233 0 -0.481768 1 0 0 0 1 0 0 0 1  0 0 0.0035613 0 0 0
14.63 16.7233 0 -0.481733 1 0 0 0 1 0 0 0 1  0 0 0.00352631 0 0 0
14.64 16.7233 0 -0.481698 1 0 0 0 1 0 0 0 1  0 0 0.00349025 0 0 0
14.65 16.7233 0 -0.481663 1 0 0 0 1 0 0 0 1  0 0 0.0034603 0 0 0
14.66 16.7233 0 -0.481628 1 0 0 0 1 0 0 0 1  0 0 0.00343738 0 0 0
14.67 16.7233 0 -0.481594 1 0 0 0 1 0 0 0 1  0 0 0.00341479 0 0 0
14.68 16.7233 0 -0.48156 1 0 0 0 1 0 0 0 1  0 0 0.00340209 0 0 0
14.69 16.7233 0 -0.481526 1 0 0 0 1 0 0 0 1  0 0 0.00336387 0 0 0
14.7 16.7233 0 -0.481492 1 0 0 0 1 0 0 0 1  0 0 0.00338027 0 0 0
14.71 16.7233 0 -0.481459 1 0 0 0 1 0 0 0 1  0 0 0.00337164 0 0 0
14.72 16.7233 0 -0.481425 1 0 0 0 1 0 0 0 1  0 0 0.00337532 0 0 0
14.73 16.7233 0 -0.481391 1 0 0 0 1 0 0 0 1  0 0 0.00339919 0 0 0
14.74 16.7233 0 -0.481357 1 0 0 0 1 0 0 0 1  0 0 0.00340807 0 0 0
14.75 16.7233 0 -0.481322 1 0 0 0 1 0 0 0 1  0 0 0.0034484 0 0 0
14.76 16.7233 0 -0.481288 1 0 0 0 1 0 0 0 1  0 0 0.00348479 0 0 0
14.77 16.7233 0 -0.481253 1 0 0 0 1 0 0 0 1  0 0 0.00353423 0 0 0
14.78 16.7233 0 -0.481217 1 0 0 0 1 0 0 0 1  0 0 0.00358192 0 0 0
14.79 16.7233 0 -0.481181 1 0 0 0 1 0 0 0 1  0 0 0.00364235 0 0 0
14.8 16.7233 0 -0.481144 1 0 0 0 1 0 0 0 1  0 0 0.00375059 0 0 0
14.81 16.7233 0 -0.481106 1 0 0 0 1 0 0 0 1  0 0 0.00377822 0 0 0
14.82 16.7233 0 -0.481068 1 0 0 0 1 0 0 0 1  0 0 0.00385004 0 0 0
14.83 16.7233 0 -0.481029 1 0 0 0 1 0 0 0 1  0 0 0.00393233 0 0 0
14.84 16.7233 0 -0.48099 1 0 0 0 1 0 0 0 1  0 0 0.00396429 0 0 0
14.85 16.7233 0 -0.480949 1 0 0 0 1 0 0 0 1  0 0 0.00408656 0 0 0
14.86 16.7233 0 -0.480908 1 0 0 0 1 0 0 0 1  0 0 0.00413785 0 0 0
14.87 16.7233 0 -0.480866 1 0 0 0 1 0 0 0 1  0 0 0.00422971 0 0 0
14.88 16.7233 0 -0.480823 1 0 0 0 1 0 0 0 1  0 0 0.00433017 0 0 0
14.89 16.7233 0 -0.48078 1 0 0 0 1 0 0 0 1  0 0 0.00440637 0 0 0
14.9 16.7233 0 -0.480735 1 0 0 0 1 0 0 0 1  0 0 0.00452854 0 0 0
14.91 16.7233 0 -0.480689 1 0 0 0 1 0 0 0 1  0 0 0.00465933 0 0 0
14.92 16.7233 0 -0.480642 1 0 0 0 1 0 0 0 1  0 0 0.00471957 0 0 0
14.93 16.7233 0 -0.480594 1 0 0 0 1 0 0 0 1  0 0 0.00489167 0 0 0
14.94 16.7233 0 -0.480545 1 0 0 0 1 0 0 0 1  0 0 0.00497618 0 0 0
14.95 16.7233 0 -0.480494 1 0 0 0 1 0 0 0 1  0 0 0.00511632 0 0 0
14.96 16.7233 0 -0.480442 1 0 0 0 1 0 0 0 1  0 0 0.00525817 0 0 0
14.97 16.7233 0 -0.480389 1 0 0 0 1 0 0 0 1  0 0 0.00537223 0 0 0
14.98 16.7233 0 -0.480335 1 0 0 0 1 0 0 0 1  0 0 0.00554007 0 0 0
14.99 16.7233 0 -0.480279 1 0 0 0 1 0 0 0 1  0 0 0.00566747 0 0 0
15 16.7233 0 -0.480221 1 0 0 0 1 0 0 0 1  0 0 0.00582752 0 0 0
15.01 16.7233 0 -0.480162 1 0 0 0 1 0 0 0 1  0 0 0.00598554 0 0 0
15.02 16.7233 0 -0.480101 1 0 0 0 1 0 0 0 1  0 0 0.00613784 0 0 0
15.03 16.7233 0 -0.480039 1 0 0 0 1 0 0 0 1  0 0 0.00631276 0 0 0
15.04 16.7233 0 -0.479975 1 0 0 0 1 0 0 0 1  0 0 0.00647354 0 0 0
15.05 16.7233 0 -0.479909 1 0 0 0 1 0 0 0 1  0 0 0.00665169 0 0 0
15.06 16.7233 0 -0.479842 1 0 0 0 1 0 0 0 1  0 0 0.00682972 0 0 0
15.07 16.7233 0 -0.479773 1 0 0 0 1 0 0 0 1  0 0 0.00700857 0 0 0
15.08 16.7233 0 -0.479702 1 0 0 0 1 0 0 0 1  0 0 0.00720026 0 0 0
15.09 16.7233 0 -0.479629 1 0 0 0 1 0 0 0 1  0 0 0.00738451 0 0 0
15.1 16.7233 0 -0.479554 1 0 0 0 1 0 0 0 1  0 0 0.00758308 0 0 0
15.11 16.7233 0 -0.479477 1 0 0 0 1 0 0 0 1  0 0 0.00777999 0 0 0
15.12 16.7233 0 -0.479398 1 0 0 0 1 0 0 0 1  0 0 0.00798138 0 0 0
15.13 16.7233 0 -0.479317 1 0 0 0 1 0 0 0 1  0 0 0.0081896 0 0 0
15.14 16.7233 0 -0.479234 1 0 0 0 1 0 0 0 1  0 0 0.00839738 0 0 0
15.15 16.7233 0 -0.479149 1 0 0 0 1 0 0 0 1  0 0 0.00861325 0 0 0
15.16 16.7233 0 -0.479062 1 0 0 0 1 0 0 0 1  0 0 0.0088296 0 0 0
15.17 16.7233 0 -0.478973 1 0 0 0 1 0 0 0 1  0 0 0.00905082 0 0 0
15.18 16.7233 0 -0.478881 1 0 0 0 1 0 0 0 1  0 0 0.00925212 0 0 0
15.19 16.7233 0 -0.478787 1 0 0 0 1 0 0 0 1  0 0 0.00951473 0 0 0
15.2 16.7233 0 -0.478691 1 0 0 0 1 0 0 0 1  0 0 0.00971577 0 0 0
15.21 16.7233 0 -0.478593 1 0 0 0 1 0 0 0 1  0 0 0.00997079 0 0 0
15.22 16.7233 0 -0.478492 1 0 0 0 1 0 0 0 1  0 0 0.0102109 0 0 0
15.23 16.7233 0 -0.478388 1 0 0 0 1 0 0 0 1  0 0 0.0104529 0 0 0
15.24 16.7233 0 -0.478282 1 0 0 0 1 0 0 0 1  0 0 0.0107251 0 0 0
15.25 16.7233 0 -0.478174 1 0 0 0 1 0 0 0 1  0 0 0.0109619 0 0 0
15.26 16.7233 0 -0.478063 1 0 0 0 1 0 0 0 1  0 0 0.0112745 0 0 0
15.27 16.7233 0 -0.47795 1 0 0 0 1 0 0 0 1  0 0 0.0114444 0 0 0
15.28 16.7233 0 -0.477833 1 0 0 0 1 0 0 0 1  0 0 0.0117646 0 0 0
15.29 16.7233 0 -0.477714 1 0 0 0 1 0 0 0 1  0 0 0.0119961 0 0 0
15.3 16.7233 0 -0.477593 1 0 0 0 1 0 0 0 1  0 0 0.012225 0 0 0
15.31 16.7233 0 -0.47747 1 0 0 0 1 0 0 0 1  0 0 0.0125186 0 0 0
15.32 16.7233 0 -0.477344 1 0 0 0 1 0 0 0 1  0 0 0.0127321 0 0 0
15.33 16.7233 0 -0.477215 1 0 0 0 1 0 0 0 1  0 0 0.013012 0 0 0
15.34 16.7233 0 -0.477083 1 0 0 0 1 0 0 0 1  0 0 0.0132625 0 0 0
15.35 16.7233 0 -0.476949 1 0 0 0 1 0 0 0 1  0 0 0.0135117 0 0 0
15.36 16.7233 0 -0.476813 1 0 0 0 1 0 0 0 1  0 0 0.0137915 0 0 0
15.37 16.7233 0 -0.476674 1 0 0 0 1 0 0 0 1  0 0 0.0140333 0 0 0
15.38 16.7233 0 -0.476532 1 0 0 0 1 0 0 0 1  0 0 0.0143128 0 0 0
15.39 16.7233 0 -0.476388 1 0 0 0 1 0 0 0 1  0 0 0.0145731 0 0 0
15.4 16.7233 0 -0.476241 1 0 0 0 1 0 0 0 1  0 0 0.0148354 0 0 0
15.41 16.7233 0 -0.476091 1 0 0 0 1 0 0 0 1  0 0 0.0151272 0 0 0
15.42 16.7233 0 -0.475938 1 0 0 0 1 0 0 0 1  0 0 0.0153699 0 0 0
15.43 16.7233 0 -0.475783 1 0 0 0 1 0 0 0 1  0 0 0.0156647 0 0 0
15.44 16.7233 0 -0.475625 1 0 0 0 1 0 0 0 1  0 0 0.0159313 0 0 0
15.45 16.7233 0 -0.475464 1 0 0 0 1 0 0 0 1  0 0 0.0162094 0 0 0
15.46 16.7233 0 -0.475301 1 0 0 0 1 0 0 0 1  0 0 0.0165062 0 0 0
15.47 16.7233 0 -0.475134 1 0 0 0 1 0 0 0 1  0 0 0.0167969 0 0 0
15.48 16.7233 0 -0.474965 1 0 0 0 1 0 0 0 1  0 0 0.0171046 0 0 0
15.49 16.7233 0 -0.474792 1 0 0 0 1 0 0 0 1  0 0 0.0174179 0 0 0
15.5 16.7233 0 -0.474616 1 0 0 0 1 0 0 0 1  0 0 0.017745 0 0 0
15.51 16.7233 0 -0.474437 1 0 0 0 1 0 0 0 1  0 0 0.0181061 0 0 0
15.52 16.7233 0 -0.474254 1 0 0 0 1 0 0 0 1  0 0 0.0184511 0 0 0
15.53 16.7233 0 -0.474068 1 0 0 0 1 0 0 0 1  0 0 0.0188162 0 0 0
15.54 16.7233 0 -0.473879 1 0 0 0 1 0 0 0 1  0 0 0.0191054 0 0 0
15.55 16.7233 0 -0.473686 1 0 0 0 1 0 0 0 1  0 0 0.0194267 0 0 0
15.56 16.7233 0 -0.47349 1 0 0 0 1 0 0 0 1  0 0 0.0197427 0 0 0
15.57 16.7233 0 -0.473291 1 0 0 0 1 0 0 0 1  0 0 0.0201473 0 0 0
15.58 16.7233 0 -0.473088 1 0 0 0 1 0 0 0 1  0 0 0.0203946 0 0 0
15.59 16.7233 0 -0.472881 1 0 0 0 1 0 0 0 1  0 0 0.020936 0 0 0
15.6 16.7233 0 -0.472672 1 0 0 0 1 0 0 0 1  0 0 0.0211189 0 0 0
15.61 16.7233 0 -0.472458 1 0 0 0 1 0 0 0 1  0 0 0.0214774 0 0 0
15.62 16.7233 0 -0.472242 1 0 0 0 1 0 0 0 1  0 0 0.0218439 0 0 0
15.63 16.7233 0 -0.472023 1 0 0 0 1 0 0 0 1  0 0 0.0220491 0 0 0
15.64 16.7233 0 -0.4718 1 0 0 0 1 0 0 0 1  0 0 0.0224534 0 0 0
15.65 16.7233 0 -0.471575 1 0 0 0 1 0 0 0 1  0 0 0.0226586 0 0 0
15.66 16.7233 0 -0.471346 1 0 0 0 1 0 0 0 1  0 0 0.0229742 0 0 0
15.67 16.7233 0 -0.471115 1 0 0 0 1 0 0 0 1  0 0 0.0233325 0 0 0
15.68 16.7233 0 -0.470881 1 0 0 0 1 0 0 0 1  0 0 0.0234984 0 0 0
15.69 16.7233 0 -0.470647 1 0 0 0 1 0 0 0 1  0 0 0.0234162 0 0 0
15.7 16.7233 0 -0.470407 1 0 0 0 1 0 0 0 1  0 0 0.024217 0 0 0
15.71 16.7233 0 -0.470154 1 0 0 0 1 0 0 0 1  0 0 0.0257264 0 0 0
15.72 16.7233 0 -0.469916 1 0 0 0 1 0 0 0 1  0 0 0.0238846 0 0 0
15.73 16.7233 0 -0.469662 1 0 0 0 1 0 0 0 1  0 0 0.025413 0 0 0
15.74 16.7233 0 -0.469412 1 0 0 0 1 0 0 0 1  0 0 0.0252224 0 0 0
15.75 16.7233 0 -0.469158 1 0 0 0 1 0 0 0 1  0 0 0.0254548 0 0 0
15.76 16.7233 0 -0.468899 1 0 0 0 1 0 0 0 1  0 0 0.0260008 0 0 0
15.77 16.7233 0 -0.468643 1 0 0 0 1 0 0 0 1  0 0 0.0257681 0 0 0
15.78 16.7233 0 -0.468381 1 0 0 0 1 0 0 0 1  0 0 0.0262692 0 0 0
15.79 16.7233 0 -0.468127 1 0 0 0 1 0 0 0 1  0 0 0.0253524 0 0 0
15.8 16.7233 0 -0.467861 1 0 0 0 1 0 0 0 1  0 0 0.0266767 0 0 0
15.81 16.7233 0 -0.467604 1 0 0 0 1 0 0 0 1  0 0 0.0257765 0 0 0
15.82 16.7233 0 -0.46734 1 0 0 0 1 0 0 0 1  0 0 0.0263392 0 0 0
15.83 16.7233 0 -0.467078 1 0 0 0 1 0 0 0 1  0 0 0.0263298 0 0 0
15.84 16.7233 0 -0.466826 1 0 0 0 1 0 0 0 1  0 0 0.0250264 0 0 0
15.85 16.7233 0 -0.466554 1 0 0 0 1 0 0 0 1  0 0 0.02731 0 0 0
15.86 16.7233 0 -0.466303 1 0 0 0 1 0 0 0 1  0 0 0.0251697 0 0 0
15.87 16.7233 0 -0.466036 1 0 0 0 1 0 0 0 1  0 0 0.0266554 0 0 0
15.88 16.7233 0 -0.465775 1 0 0 0 1 0 0 0 1  0 0 0.0261982 0 0 0
15.89 16.7233 0 -0.465516 1 0 0 0 1 0 0 0 1  0 0 0.0258522 0 0 0
15.9 16.7233 0 -0.465249 1 0 0 0 1 0 0 0 1  0 0 0.0266987 0 0 0
15.91 16.7233 0 -0.464991 1 0 0 0 1 0 0 0 1  0 0 0.0258019 0 0 0
15.92 16.7233 0 -0.464726 1 0 0 0 1 0 0 0 1  0 0 0.0264481 0 0 0
15.93 16.7233 0 -0.464465 1 0 0 0 1 0 0 0 1  0 0 0.0261658 0 0 0
15.94 16.7233 0 -0.464204 1 0 0 0 1 0 0 0 1  0 0 0.0260307 0 0 0
15.95 16.7233 0 -0.463941 1 0 0 0 1 0 0 0 1  0 0 0.0263465 0 0 0
15.96 16.7233 0 -0.463681 1 0 0 0 1 0 0 0 1  0 0 0.0259268 0 0 0
15.97 16.7233 0 -0.463418 1 0 0 0 1 0 0 0 1  0 0 0.0263138 0 0 0
15.98 16.7233 0 -0.463159 1 0 0 0 1 0 0 0 1  0 0 0.0259113 0 0 0
15.99 16.7233 0 -0.462898 1 0 0 0 1 0 0 0 1  0 0 0.0260365 0 0 0
16 16.7233 0 -0.462638 1 0 0 0 1 0 0 0 1  0 0 0.0259626 0 0 0
16.01 16.7233 0 -0.46238 1 0 0 0 1 0 0 0 1  0 0 0.0257728 0 0 0
16.02 16.7233 0 -0.462121 1 0 0 0 1 0 0 0 1  0 0 0.0258654 0 0 0
16.03 16.7233 0 -0.461864 1 0 0 0 1 0 0 0 1  0 0 0.0256283 0 0 0
16.04 16.7233 0 -0.461607 1 0 0 0 1 0 0 0 1  0 0 0.025616 0 0 0
16.05 16.7233 0 -0.461352 1 0 0 0 1 0 0 0 1  0 0 0.0255269 0 0 0
16.06 16.7233 0 -0.461098 1 0 0 0 1 0 0 0 1  0 0 0.0253722 0 0 0
16.07 16.7233 0 -0.460843 1 0 0 0 1 0 0 0 1  0 0 0.0253924 0 0 0
